step,reward
41704,3.9600007075071133
41705,40.28000142961744
41706,-103.49034278690814
41707,-53.603608137071134
41708,6.440000881552777
41709,-92.94620042443277
41710,-57.727440305203196
41711,-88.20999982208014
41712,28.014748103320663
41713,482.65400134101515
41714,-625.6959977650642
41715,-485.86602026999
41716,8.94000058412552
41717,-114.01162357047201
41718,-56.81999994069338
41719,-67.91264014810324
41720,-169.59000118374814
41721,-57.5019999165833
41722,-56.26999994665384
41723,46.383869004249576
41724,68.28467591047287
41725,73.77829679727554
41726,8.767335287630551
41727,28.588486602902364
41728,-67.90966850280762
41729,-181.53721717491743
41730,3.354112571179847
41731,16.350000982582607
41732,-407.7999991872907
41733,-595.7419303068518
41734,-54.419999714493756
41735,45.56762542098761
41736,-130.28585889011623
41737,19.610000831484797
41738,-64.47075864672661
41739,-56.59999970793724
41740,5.260000506043429
41741,54.78000106692314
41742,-82.31441148519517
41743,-108.44412645667794
41744,-69.7713043242693
41745,69.65416381299495
41746,-66.22999967008829
41747,-58.201999642401944
41748,149.04000303089617
41749,-83.36999937504531
41750,-53.63999940991402
41751,-63.81467568129301
41752,27.065327268242832
41753,-80.52804205924272
41754,-49.56336156189441
41755,-75.7568082469702
41756,16.880000685453414
41757,-64.42799964711072
41758,-71.34599952220917
41759,-368.1599992847442
41760,-368.1599992847442
41761,58.4700010997057
41762,-56.33999977111817
41763,-71.08031029790638
41764,-70.95623911097645
41765,-246.46768993482002
41766,-180.18399986296896
41767,3.491535332500945
41768,-53.549999663233756
41769,14.660000714361702
41770,-65.33999964326621
41771,106.30167245447635
41772,-78.56111092418432
41773,-662.7075877529383
41774,-164.84453336536882
41775,-487.0283670833707
41776,-1336.6399970504642
41777,-70.73978031247854
41778,-921.7513793304563
41779,-642.3336319655181
41780,-1210.8799989879133
41781,-1530.2454982027411
41782,-54.863999743759635
41783,-78.24491401016712
41784,-48.31016975283623
41785,57.77000169873237
41786,-64.55999961644412
41787,-50.03999937504531
41788,-496.5475924372673
41789,-496.8577651143074
41790,-720.6015005052091
41791,-720.5401966512204
41792,-499.45404425859454
41793,-282.8764779867232
41794,-125.27199983015656
41795,-71.525999776572
41796,26.253968212008488
41797,727.7166338151693
41798,-318.78729117572306
41799,-318.6599991685152
41800,-57.95690549880266
41801,19.868000089377162
41802,53.41061300247908
41803,36.796000178754326
41804,-49.72681111931796
41805,37.10163312643763
41806,-84.3999997317791
41807,-58.318791221976284
41808,4.2200004407763885
41809,-70.20999955385926
41810,-55.01102893620728
41811,-79.0472080975771
41812,38.35269749596728
41813,465.79457175567745
41814,-333.2834054481983
41815,-332.519999409914
41816,8.94000058412552
41817,-96.48035068571568
41818,-83.27999976277351
41819,-65.02481942743063
41820,-88.53000039458271
41821,-80.28070220455528
41822,-72.80999983996153
41823,49.08193166255951
41824,197.79363225221636
41825,224.69000067949295
41826,10.020000327527534
41827,8.966284738481015
41828,-68.86510410666466
41829,-162.12330914899707
41830,7.905306603312496
41831,16.350000982582607
41832,-289.1999994581938
41833,-773.1199995291233
41834,-59.50942553460598
41835,26.962785143703222
41836,-75.3233642795682
41837,19.610000831484797
41838,-52.61999944299458
41839,-52.86937912404537
41840,5.260000506043429
41841,81.17000160038471
41842,-88.04999930262565
41843,-90.86408249914648
41844,-78.52820907086134
41845,79.49000397861003
41846,-55.40999989002943
41847,-69.4664302918315
41848,72.24707345128058
41849,-83.36999937504531
41850,-56.459999114871025
41851,-71.88799982726573
41852,37.53963940858841
41853,-82.0811476162076
41854,6.650000624954693
41855,-60.02687308579684
41856,22.910674402713774
41857,-64.42799964711072
41858,-71.34599952220917
41859,-210.0799996423721
41860,-294.7519624781608
41861,58.4700010997057
41862,-52.169999885559086
41863,-73.29789753198622
41864,-62.94399982124568
41865,-372.4599996574224
41866,-245.96993002399805
41867,9.426925544440763
41868,-79.52228538691998
41869,15.774880329370568
41870,-63.77417223274708
41871,65.40590939640998
41872,-58.36281784921885
41873,-454.57999929070473
41874,-262.5799988138675
41875,-918.2855543476344
41876,-907.7599980336428
41877,-68.24399985164403
41878,-928.4068246230484
41879,-920.1599992409349
41880,-633.9844162851573
41881,-338.7199997469783
41882,-58.32202756851912
41883,-94.57960781902075
41884,-51.01094769716263
41885,39.18000113248825
41886,-59.03999974429608
41887,-51.67070384532212
41888,-496.5101184010506
41889,-941.7721637010575
41890,-274.2284457266331
41891,-718.5999996602536
41892,-726.4508510172368
41893,-208.55480639129877
41894,-125.94766079381108
41895,-75.47220318004489
41896,69.20000130534174
41897,733.04836081326
41898,-228.4399994456768
41899,-140.65133332431316
41900,-57.56399988085032
41901,37.736000178754324
41902,28.93357933923602
41903,54.19400026813149
41904,3.9600007075071133
41905,53.04000190615659
41906,-68.65383487641812
41907,-62.21999982208014
41908,-59.80188075631848
41909,-64.13999970257285
41910,-54.343999642431726
41911,-91.62740985602142
41912,74.17719315946117
41913,482.65400134101515
41914,-192.259999704957
41915,-509.83148030221463
41916,7.8649701380729695
41917,-94.5870576775074
41918,-75.22706929296255
41919,-58.30453262910247
41920,-88.53000039458271
41921,-67.0039998331666
41922,-65.10238788425923
41923,31.05000022649765
41924,68.34000022649765
41925,150.29260962963104
41926,35.478724786341154
41927,23.264000715166265
41928,-69.11323766171932
41929,-142.74599883779882
41930,3.3256889441609374
41931,9.289899577796495
41932,-426.7966409483553
41933,-781.6754806053639
41934,-67.24557878941297
41935,90.43200213372711
41936,-102.86872867524625
41937,5.896505040526392
41938,-92.2656848609447
41939,-61.64073131680489
41940,4.88623468279841
41941,81.17000160038471
41942,-88.04999930262565
41943,-105.45749758154156
41944,-67.3808154731989
41945,79.49000397861003
41946,-60.819999780058865
41947,-86.64687037512661
41948,98.36000202059745
41949,-71.57999958336353
41950,-50.81999970495701
41951,-62.96922352463007
41952,41.22910278558731
41953,-81.9151492407918
41954,8.200000833272924
41955,-59.55999989897013
41956,6.466770623922347
41957,-53.47599988237024
41958,-63.56399968147278
41959,-378.3508128261565
41960,-292.80834799528117
41961,171.41000329911708
41962,-56.33999977111817
41963,-63.57795017838478
41964,-71.53509210661053
41965,-312.82600439131267
41966,-116.72216338112952
41967,-53.92538134783507
41968,-74.40346101522445
41969,-58.947895071208436
41970,-65.33999964326621
41971,117.16749232590197
41972,-79.66749124377966
41973,-657.8699989360571
41974,-369.8699982208013
41975,-1765.5199960672855
41976,-1797.1713865840436
41977,-81.16814939126371
41978,-920.1599992409349
41979,-630.4099936693907
41980,-629.4399994939566
41981,-629.4399994939566
41982,-66.42068983241916
41983,-62.71999991685152
41984,3.7283356332778936
41985,26.37464146733284
41986,-70.07999948859216
41987,-50.075359311997886
41988,-496.3999997735024
41989,-496.3999997735024
41990,-496.3999997735024
41991,-724.1191879451276
41992,-496.3999997735024
41993,-205.9608793196082
41994,-282.46807416066525
41995,-76.89841120228172
41996,125.51052768528467
41997,469.4344104850292
41998,-408.8799988913536
41999,-318.6599991685152
42000,-57.68474140554667
42001,37.410257951319224
42002,55.479429812133304
42003,54.19400026813149
42004,-55.13971549093724
42005,25.659439677596083
42006,-84.3999997317791
42007,-66.95999976277352
42008,5.488778584897588
42009,-70.20999955385926
42010,-51.709485708624115
42011,-76.13999988138676
42012,29.09279014259581
42013,584.7989137369394
42014,-622.9892261528969
42015,-771.6015595525503
42016,3.4746099960803996
42017,-146.44000038027764
42018,-56.81999994069338
42019,-73.37999965801835
42020,-210.12000157833086
42021,-77.18338923588395
42022,-56.40103944689035
42023,89.15000067949296
42024,188.26800404310228
42025,146.1412247991562
42026,36.0600009825826
42027,23.264000715166265
42028,-87.32021688938141
42029,-174.88712568342686
42030,9.54000053584575
42031,-2.9096777451038562
42032,-174.8822058323026
42033,-233.71909323364497
42034,-63.04651733994484
42035,49.521091866940246
42036,-188.86947933286427
42037,62.83000249445439
42038,-66.38642932474613
42039,-65.19999941587449
42040,6.890000759065144
42041,28.39000053346157
42042,-92.04435730576515
42043,-123.63999952435498
42044,-67.03999983370305
42045,59.84116086900234
42046,-70.13003114134074
42047,-66.75328153833746
42048,98.36000202059745
42049,-71.57999958336353
42050,-55.82084508776665
42051,-63.159658728539945
42052,37.24000124275684
42053,-59.00303757160902
42054,-49.1648278900981
42055,-82.67999969691041
42056,31.760001370906828
42057,-66.80878142103555
42058,-79.12799936294556
42059,-131.03999982118603
42060,-131.03999982118603
42061,114.9400021994114
42062,-66.07606830596924
42063,-75.80816994071006
42064,-74.87475835427641
42065,-180.18399986296896
42066,-180.18399986296896
42067,2.2400005060434296
42068,-53.91806496083736
42069,10.440000476241135
42070,-65.33999964326621
42071,45.38885048747063
42072,-86.0799996674061
42073,-670.5596672934294
42074,-369.8699982208013
42075,-1420.2895415517687
42076,-478.8799990168214
42077,-69.12831116169691
42078,-926.1505110517145
42079,-629.4399994939566
42080,-920.1599992409349
42081,-920.1599992409349
42082,-52.83015494003892
42083,-88.15999975055458
42084,4.640000596046448
42085,57.77000169873237
42086,-70.20029636174439
42087,-50.52097376406193
42088,-496.3999997735024
42089,-496.3999997735024
42090,-1169.102134913206
42091,-497.1800825953484
42092,-940.7999995470047
42093,-206.39396309524773
42094,-129.35264122202992
42095,-85.00585998952388
42096,140.4000026106835
42097,740.5600019580125
42098,-318.6599991685152
42099,-228.4399994456768
42100,-59.18893707066775
42101,69.00191228568553
42102,56.30805087000131
42103,36.796000178754326
42104,4.94000106126067
42105,6.799183470606806
42106,-66.19999986588955
42107,-69.1822900402546
42108,8.660001322329165
42109,-58.069999851286425
42110,-67.05922212660312
42111,-76.71020458042622
42112,39.01301192909485
42113,322.4360008940101
42114,-472.77999911487103
42115,-332.519999409914
42116,5.47000029206276
42117,-114.64330987796188
42118,-56.81999994069338
42119,-84.3553520911932
42120,-126.30846085548396
42121,-86.0079996663332
42122,-64.57484987080097
42123,31.05000022649765
42124,134.6800004529953
42125,150.4600004529953
42126,5.360649464428427
42127,16.17600047677751
42128,-69.05545386433602
42129,-148.33951034232973
42130,9.039804597496996
42131,9.478001093268407
42132,-292.96530346333986
42133,-594.8387687960267
42134,-54.419999714493756
42135,90.43200213372711
42136,-102.43999982059002
42137,84.44000332593919
42138,-52.61999944299458
42139,-56.59999970793724
42140,5.260000506043429
42141,54.78000106692314
42142,-101.39999907016754
42143,-85.81999976217749
42144,-69.87543615400791
42145,27.3854314404726
42146,-60.819999780058865
42147,-79.63133271083237
42148,43.73321036458015
42149,-71.57999958336353
42150,-59.27999881982804
42151,-61.943999913632865
42152,29.309522431492802
42153,-69.07999978005887
42154,-49.04738640278577
42155,-71.11999979794027
42156,24.320001028180123
42157,-75.3799994118512
42158,-55.78199984073639
42159,-292.36505931138987
42160,-295.4082775664329
42161,48.07825514495373
42162,-56.33999977111817
42163,-73.99647712290287
42164,-57.6880798996985
42165,-180.18399986296896
42166,-180.18399986296896
42167,-1.7554915866255811
42168,-64.64999898970126
42169,6.2200002381205675
42170,-63.97223083794117
42171,126.38000267326831
42172,-86.59355793595316
42173,-251.28999964535237
42174,-262.5799988138675
42175,-907.7599980336428
42176,-1348.6111897054316
42177,-68.24399985164403
42178,-922.5713366881014
42179,-639.0204694539309
42180,-338.7199997469783
42181,-629.4399994939566
42182,-56.664398379027844
42183,-88.15999975055458
42184,3.9800004470348362
42185,94.95000283122063
42186,-59.03999974429608
42187,-48.679999791681766
42188,-718.5999996602536
42189,-943.7762013196946
42190,-504.2021597981453
42191,-720.8736748039723
42192,-721.3650603234769
42193,-288.380154299587
42194,-279.81599949046966
42195,-64.19649753302335
42196,32.67778978049756
42197,988.0800026106834
42198,-237.44913719534873
42199,-327.0968009895086
42200,-61.34599982127547
42201,55.604000268131486
42202,78.90320274516941
42203,19.381345548480752
42204,-50.684642122387906
42205,53.04000190615659
42206,-84.3999997317791
42207,-69.48519742369652
42208,-59.752068130373885
42209,-86.2889711916447
42210,-51.17199982121586
42211,-89.33532695323228
42212,57.61597851216804
42213,322.4360008940101
42214,-332.519999409914
42215,-472.77999911487103
42216,4.366957833766939
42217,-72.61000009506941
42218,-66.38406075537205
42219,-73.37999965801835
42220,-169.59000118374814
42221,-80.53294930145145
42222,-83.2917399942875
42223,53.92457826137543
42224,134.6800004529953
42225,282.2806228351593
42226,22.15591871321199
42227,21.340718206316186
42228,-59.436222447752954
42229,-186.76520900189877
42230,5.770000267922875
42231,10.193895193040339
42232,-407.7999991872907
42233,-412.55999976456167
42234,-57.62999957174063
42235,66.69748902976517
42236,-76.56235794514419
42237,19.610000831484797
42238,-53.85999832898375
42239,-52.29999985396862
42240,-48.940200480818746
42241,54.78000106692314
42242,-63.1304476082325
42243,-109.48159039288761
42244,-95.59999958425762
42245,24.96339211404323
42246,-66.47408814698457
42247,-68.40399928480389
42248,149.04000303089617
42249,-84.37743885129689
42250,-69.12812432706356
42251,-61.943999913632865
42252,50.32000165700912
42253,-69.07999978005887
42254,5.100000416636462
42255,-86.17615057200196
42256,39.20000171363353
42257,-64.42799964711072
42258,-74.55681602954866
42259,-296.6146439862251
42260,-377.64032784461966
42261,212.64265822649003
42262,-68.21463260650634
42263,-109.60577308997513
42264,-63.51650346308948
42265,-244.27599979445344
42266,-244.27599979445344
42267,-0.34134558081626665
42268,-69.2837701022625
42269,7.098454715609574
42270,-53.779999881088735
42271,40.55373050630092
42272,-67.03999983370305
42273,-657.8699989360571
42274,-376.74781084477894
42275,-941.823931900859
42276,-478.8799990168214
42277,-58.12199992582202
42278,-926.4003042116763
42279,-629.4399994939566
42280,-920.1599992409349
42281,-635.0566362947226
42282,-53.532071617394685
42283,-88.15999975055458
42284,3.9800004470348362
42285,15.670137521028519
42286,-70.07999948859216
42287,-60.79890377342702
42288,-940.7999995470047
42289,-496.3999997735024
42290,-724.1663855254651
42291,-496.3999997735024
42292,-720.5740829646588
42293,-282.0045646320283
42294,-285.23642364665864
42295,-55.84199992552399
42296,69.20000130534174
42297,729.402972150445
42298,-318.6599991685152
42299,-230.59417699217795
42300,-61.34599982127547
42301,37.736000178754324
42302,56.00892694979906
42303,47.31634163156152
42304,-51.169411474764374
42305,27.520000953078295
42306,-66.50309350788594
42307,-62.21999982208014
42308,7.270947554409574
42309,-65.42888253033163
42310,-64.45406557142735
42311,-88.20999982208014
42312,23.565715945065072
42313,322.4360008940101
42314,-332.519999409914
42315,-479.95947495877743
42316,12.410000876188281
42317,-138.88727397441863
42318,-65.63999988138676
42319,-78.36923833742738
42320,-79.0840622782707
42321,-76.50599974974992
42322,-72.80999983996153
42323,60.1000004529953
42324,131.0204145002365
42325,150.4600004529953
42326,26.75939515203239
42327,30.35200095355502
42328,-68.3310404843092
42329,-111.1639992251992
42330,9.469601120352749
42331,16.350000982582607
42332,-170.5999997290969
42333,-602.5218377867341
42334,-51.2705243268609
42335,20.385489612072718
42336,-129.65999973088503
42337,84.44000332593919
42338,-95.6999885126948
42339,-57.153630217909814
42340,-51.148103407025346
42341,28.39000053346157
42342,-95.87290758490562
42343,-87.90225970327856
42344,-57.519999916851525
42345,21.245341246724124
42346,-71.63999956011773
42347,-73.15893070906401
42348,81.28215869188308
42349,-59.789999791681765
42350,-56.459999114871025
42351,-72.57772254765034
42352,-0.04664187252521579
42353,-58.68118780523539
42354,2.9110215836763444
42355,-83.63110401302578
42356,5.2015263062715515
42357,-67.45329490855339
42358,-63.56399968147278
42359,-293.14389770746226
42360,-210.0799996423721
42361,136.73525261163712
42362,-56.33999977111817
42363,-84.47389215439557
42364,-63.799646746218215
42365,-180.71762354761364
42366,-182.46999616175893
42367,1.4587023749947718
42368,-60.90528191924095
42369,5.53156586259607
42370,-59.55999976217747
42371,94.13915705263615
42372,-86.0799996674061
42373,-669.3686896008253
42374,-477.15999762773504
42375,-1336.6399970504642
42376,-910.1488467794657
42377,-69.8542643520236
42378,-629.4399994939566
42379,-1210.8799989879133
42380,-1218.882590097189
42381,-920.1599992409349
42382,-53.440853890031576
42383,-79.12944919764996
42384,3.9800004470348362
42385,32.37664591550827
42386,-59.03999974429608
42387,-60.18677963852885
42388,-276.79143877625467
42389,-498.62051252126696
42390,-274.4027730405331
42391,-496.3999997735024
42392,-274.1999998867512
42393,-368.5588444906473
42394,-279.81599949046966
42395,-55.84199992552399
42396,116.3015669703484
42397,1235.6000032633542
42398,-228.4399994456768
42399,-228.4399994456768
42400,-58.03366649180651
42401,50.97926556929947
42402,108.77168239057065
42403,88.99000044688582
42404,5.920001415014227
42405,14.760000476539147
42406,-113.83369444906711
42407,-58.59692267119884
42408,10.880001763105554
42409,-88.66975422948602
42410,-60.95318416386843
42411,-100.27999976277351
42412,32.699789979159924
42413,633.0972175592184
42414,-472.77999911487103
42415,-482.2533575075865
42416,8.94000058412552
42417,-71.92800923615694
42418,-66.15503518879413
42419,-90.39325241982937
42420,-80.57101974487301
42421,-86.5205485767126
42422,-73.96425330787898
42423,30.94723824262619
42424,201.02000067949297
42425,212.32388129472733
42426,29.76626485258344
42427,4.613162641227227
42428,-69.36000005662441
42429,-111.1639992251992
42430,-54.66872817009688
42431,22.80000131011014
42432,-407.7999991872907
42433,-773.1199995291233
42434,-54.419999714493756
42435,68.32400160029533
42436,-132.37155104845763
42437,84.44000332593919
42438,-53.239998885989166
42439,-60.24353228211403
42440,8.520001012086858
42441,107.56000213384628
42442,-94.89735758900642
42443,-85.81999976217749
42444,-68.67125659286977
42445,7.440797781348223
42446,-66.22999967008829
42447,-84.6896217267215
42448,149.04000303089617
42449,-76.0847938889265
42450,-53.63999940991402
42451,-58.00066141143441
42452,11.08000041425228
42453,-74.40772197186948
42454,4.35187970310448
42455,-105.79999949485068
42456,12.920670697689054
42457,-65.0400579057634
42458,-68.89291550636291
42459,-214.69870276927944
42460,-211.25625916004176
42461,114.9400021994114
42462,-53.994011878967285
42463,-97.9666600996256
42464,-70.41599973186851
42465,-117.19360852882266
42466,-183.056591950357
42467,-54.759586358368395
42468,-53.549999663233756
42469,5.457581079900285
42470,-54.71769607573747
42471,84.92000178217887
42472,-57.99711670130491
42473,-257.6358764880896
42474,-387.9022476714849
42475,-478.8799990168214
42476,-921.9143879634142
42477,-88.48799970328807
42478,-929.6298152133822
42479,-920.1599992409349
42480,-1210.8799989879133
42481,-920.1599992409349
42482,-54.863999743759635
42483,-104.63943510651588
42484,3.320000298023224
42485,14.909845699071884
42486,-53.51999987214804
42487,-50.71999916672708
42488,-274.44867052435876
42489,-1162.9999994337559
42490,-496.3999997735024
42491,-1176.6108717620373
42492,-718.7655581176282
42493,-202.54399966031312
42494,-281.29954283371563
42495,-63.683999851047986
42496,69.20000130534174
42497,487.84500232577324
42498,-320.80047384560106
42499,-408.8799988913536
42500,-63.22585478320718
42501,53.264772846251724
42502,28.692927747815844
42503,68.54284117758274
42504,4.94000106126067
42505,40.28000142961744
42506,-88.58056312203408
42507,-57.47999988138676
42508,6.440000881552777
42509,-64.13999970257285
42510,-64.04253386870025
42511,-88.20999982208014
42512,39.136000894010145
42513,322.4360008940101
42514,-340.24874498963356
42515,-332.519999409914
42516,8.457856993675236
42517,-72.61000009506941
42518,-65.63999988138676
42519,-74.90286788150668
42520,-126.24825936555857
42521,-68.19713392347097
42522,-64.53999989330768
42523,82.90169607400895
42524,201.02000067949297
42525,150.4600004529953
42526,23.040000655055067
42527,16.93510766819117
42528,-77.88782508313656
42529,-159.31729065343734
42530,3.1433203834295256
42531,9.90000065505507
42532,-170.5999997290969
42533,-413.66527921020986
42534,-54.419999714493756
42535,67.29078693941233
42536,-75.219999910295
42537,64.26884739637376
42538,-52.61999944299458
42539,-59.084574681520465
42540,6.890000759065144
42541,54.78000106692314
42542,-79.48389919996262
42543,-123.63999952435498
42544,-67.03999983370305
42545,27.830001326203345
42546,-71.8370404279232
42547,-128.43238180935384
42548,199.7200040411949
42549,-62.10246550709009
42550,-59.27999881982804
42551,-66.9159998704493
42552,24.16000082850456
42553,-90.15999956011774
42554,3.9462007158994794
42555,-74.98240618884566
42556,12.578773652315139
42557,-60.3318580928445
42558,-58.37195105075836
42559,-289.11999946355814
42560,-297.02625041723246
42561,115.8829594796896
42562,-52.169999885559086
42563,-105.30037443995477
42564,-77.88799964249137
42565,-180.18399986296896
42566,-180.18399986296896
42567,2.2400005060434296
42568,-53.549999663233756
42569,-50.473651203811144
42570,-72.58705062508582
42571,167.84000356435774
42572,-57.519999916851525
42573,-461.01638575673104
42574,-265.8141786682605
42575,-1765.5199960672855
42576,-907.7599980336428
42577,-78.36599977746606
42578,-629.4399994939566
42579,-629.4399994939566
42580,-629.4399994939566
42581,-1210.8799989879133
42582,-58.295999615639445
42583,-77.45366809070111
42584,4.640000596046448
42585,39.18000113248825
42586,-59.73767512142659
42587,-56.21735902667048
42588,-496.3999997735024
42589,-496.3999997735024
42590,-718.5999996602536
42591,-718.5999996602536
42592,-722.6405976951123
42593,-202.54399966031312
42594,-363.6003537160158
42595,-73.80753044173122
42596,33.60000065267087
42597,245.22974486768246
42598,-228.4399994456768
42599,-320.65584538042543
42600,-53.78199994042516
42601,34.00143790990114
42602,53.355570969283576
42603,19.398000089377163
42604,4.94000106126067
42605,40.04300696969028
42606,-67.6299056082964
42607,-62.21999982208014
42608,-67.08402614325273
42609,-77.29635565876963
42610,-57.51599946364758
42611,-88.20999982208014
42612,57.704001341015214
42613,803.0900022350252
42614,-332.519999409914
42615,-472.77999911487103
42616,12.410000876188281
42617,-97.22000019013882
42618,-88.16562468409539
42619,-73.37999965801835
42620,-127.04801940917963
42621,-67.0039998331666
42622,-74.75079278200865
42623,89.15000067949296
42624,68.34000022649765
42625,150.4600004529953
42626,5.931926245391374
42627,8.06923939049237
42628,-67.794444193542
42629,-122.36524757653476
42630,9.54000053584575
42631,16.350000982582607
42632,-297.51353371202947
42633,-234.08516454726458
42634,-54.419999714493756
42635,28.08832084074617
42636,-188.373554264009
42637,62.83000249445439
42638,-53.239998885989166
42639,-56.59999970793724
42640,-64.03031720221043
42641,13.120795432925224
42642,-74.69999953508378
42643,-123.63999952435498
42644,-76.55999975055457
42645,105.32000530481338
42646,-67.22266009628773
42647,-71.34324798315765
42648,98.36000202059745
42649,-83.36999937504531
42650,-59.27999881982804
42651,-57.08590999677777
42652,37.24000124275684
42653,-85.88153915315867
42654,5.100000416636462
42655,-82.67999969691041
42656,7.170765553712844
42657,-68.5675005246699
42658,-63.587000532150256
42659,-368.1599992847442
42660,-210.0799996423721
42661,58.4700010997057
42662,-52.169999885559086
42663,-114.48436262995004
42664,-70.41599973186851
42665,-116.09199993148448
42666,-180.43374448448424
42667,-54.429889796376216
42668,-55.54330558478832
42669,4.972847761511826
42670,-53.78558514326811
42671,160.3904602074623
42672,-84.5959094926715
42673,-661.8952247840166
42674,-262.5799988138675
42675,-929.0649280530215
42676,-1870.5380625808239
42677,-68.24399985164403
42678,-1501.5999987348916
42679,-1210.8799989879133
42680,-920.1599992409349
42681,-920.1599992409349
42682,-58.295999615639445
42683,-88.15999975055458
42684,3.320000298023224
42685,57.77000169873237
42686,-72.62838572859764
42687,-49.35999958336354
42688,-940.7999995470047
42689,-728.3576509296895
42690,-496.3999997735024
42691,-496.3999997735024
42692,-940.7999995470047
42693,-284.43570186629887
42694,-202.54399966031312
42695,-64.02083098322153
42696,33.60000065267087
42697,236.9301080864668
42698,-138.3773443621397
42699,-446.99073859930036
42700,-66.22264698088169
42701,55.604000268131486
42702,83.80400026813149
42703,71.59200035750865
42704,-61.07651358872651
42705,40.28000142961744
42706,-66.19999986588955
42707,-62.21999982208014
42708,-49.17534384638067
42709,-70.44790411740544
42710,-67.53578195750708
42711,-76.13999988138676
42712,17.229744506627366
42713,482.65400134101515
42714,-753.299998524785
42715,-333.58308651566506
42716,5.2555938267707845
42717,-121.83000028520823
42718,-56.81999994069338
42719,-87.63890485703945
42720,-84.67281197905537
42721,-57.5019999165833
42722,-72.80999983996153
42723,111.2122947216034
42724,194.59978435754778
42725,150.4600004529953
42726,34.58041832417248
42727,23.264000715166265
42728,-78.53747937470675
42729,-119.00224029809235
42730,-50.34469909280539
42731,29.250001637637673
42732,-289.1999994581938
42733,-600.3791463533043
42734,-56.56447711765766
42735,48.16088886633516
42736,-103.09641429364682
42737,62.83000249445439
42738,-53.239998885989166
42739,-57.94699315428734
42740,-59.62564936578274
42741,56.65636483252048
42742,-64.91704629063607
42743,-142.5499994054437
42744,-77.89823960512877
42745,27.385129336118695
42746,-66.22999967008829
42747,-88.2804784695804
42748,98.36000202059745
42749,-71.57999958336353
42750,-53.63999940991402
42751,-62.93535379081964
42752,63.4000020712614
42753,-71.20928953826427
42754,3.550000208318231
42755,-60.54187589377166
42756,28.043884227275846
42757,-69.97922358021142
42758,-66.12612116813659
42759,-131.03999982118603
42760,-290.0533813786506
42761,109.95343070864678
42762,-64.67999954223635
42763,-99.37081439852716
42764,-70.72455204918981
42765,-180.18399986296896
42766,-181.5491870543361
42767,7.480001012086859
42768,-90.09326114952563
42769,18.88000095248227
42770,-53.779999881088735
42771,27.82037429869175
42772,-95.59999958425762
42773,-680.9675292116403
42774,-477.6539980626105
42775,-1336.6399970504642
42776,-481.41210671871903
42777,-78.36599977746606
42778,-936.149122171104
42779,-629.4399994939566
42780,-920.1599992409349
42781,-634.4839469403029
42782,-52.03506542131305
42783,-76.87523405253887
42784,3.320000298023224
42785,39.18000113248825
42786,-60.224330833554276
42787,-49.35999958336354
42788,-718.5999996602536
42789,-1162.9999994337559
42790,-718.5999996602536
42791,-718.5999996602536
42792,-497.98918882608416
42793,-204.74479692608116
42794,-204.29132854133843
42795,-72.25576928302645
42796,94.03939137756828
42797,493.0400013053417
42798,-430.5252221512794
42799,-323.43517476975916
42800,-65.2033612523973
42801,36.615142605006696
42802,111.07200035750864
42803,64.70931872427465
42804,4.587429031431679
42805,18.569433242678656
42806,-129.87779639959336
42807,-71.69999970346689
42808,6.440000881552777
42809,-66.55586087405683
42810,-57.51599946364758
42811,-92.14178152233362
42812,9.088522292524612
42813,320.01246476382016
42814,-613.039998819828
42815,-472.77999911487103
42816,3.704527095556262
42817,-121.83000028520823
42818,-74.45999982208014
42819,-74.37450965300202
42820,-88.53000039458271
42821,-67.0039998331666
42822,-85.89739035964013
42823,50.071223568916324
42824,201.02000067949297
42825,76.17434295892716
42826,36.0600009825826
42827,30.35200095355502
42828,-59.68000002831221
42829,-147.9740445636213
42830,3.643001909852032
42831,7.52252421915529
42832,-423.35530455499895
42833,-594.0117127308249
42834,-59.794054138362405
42835,30.480051951706397
42836,-129.65999973088503
42837,62.83000249445439
42838,-90.68538581877945
42839,-56.82685945630074
42840,-59.366498881578444
42841,16.741360347867012
42842,-88.04999930262565
42843,-123.63999952435498
42844,-84.82566869705916
42845,34.14948255181312
42846,-66.22999967008829
42847,-99.00999821200972
42848,196.90983792066572
42849,-83.36999937504531
42850,-59.253165215849876
42851,-61.97819611519575
42852,37.24000124275684
42853,-100.69999945014717
42854,4.136661910414702
42855,-71.11999979794027
42856,9.019344436526298
42857,-61.02118028730155
42858,-63.56399968147278
42859,-211.24508686542507
42860,-210.0799996423721
42861,171.41000329911708
42862,-66.84890670776369
42863,-136.3096729525924
42864,-80.8355834621191
42865,-249.21789545521148
42866,-308.3679997259379
42867,3.5207669314742276
42868,-59.09999932646751
42869,6.2200002381205675
42870,-59.55999976217747
42871,105.52658503830432
42872,-80.23356027156115
42873,-861.1599985814095
42874,-155.28999940693376
42875,-1765.5199960672855
42876,-2268.489533494413
42877,-78.36599977746606
42878,-1210.8799989879133
42879,-338.7199997469783
42880,-338.7199997469783
42881,-343.37873428016906
42882,-58.295999615639445
42883,-89.40394174605608
42884,3.320000298023224
42885,57.77000169873237
42886,-60.22727142870427
42887,-49.35999958336354
42888,-940.7999995470047
42889,-496.3999997735024
42890,-501.2788452267647
42891,-496.3999997735024
42892,-940.7999995470047
42893,-279.81599949046966
42894,-279.81599949046966
42895,-72.9697848804295
42896,176.00000326335436
42897,729.559985179305
