#{"t_start": 1747307122.818335, "env_id": "None"}
r,l,t
158909.181873,52,17.523824
161580.186074,52,17.532547
159984.570178,52,17.541291
162731.973188,52,17.549998
163653.948626,52,17.558711
163020.275782,52,17.567435
167194.996897,52,17.576115
161446.421284,52,17.58483
165451.905436,52,17.59354
161779.291573,52,17.602281
163196.281763,52,17.610968
164051.360186,52,17.619639
162980.588972,52,17.628348
155876.311298,52,17.637049
164262.280526,52,17.645698
161473.453889,52,17.65438
165319.338743,52,17.663043
143842.710977,52,17.671717
164690.851568,52,17.892394
159353.694659,52,17.902593
164577.752967,52,17.911978
152403.540954,52,17.921357
163811.204682,52,17.930732
163003.494636,52,17.940372
162344.870757,52,17.949674
160457.917504,52,17.959165
154026.283518,52,17.968535
163074.315331,52,17.977842
157918.337491,52,17.987174
164577.327414,52,17.99648
166107.697357,52,18.005667
156762.340272,52,18.01475
164338.277334,52,18.02385
157689.115563,52,18.032908
166063.63289,52,18.041948
156672.171889,52,18.050992
164946.455049,52,18.060093
165094.098534,52,18.069141
160968.161059,52,18.078164
165012.854837,52,18.087203
157396.810832,52,18.09591
158402.560353,52,18.10461
163670.084191,52,18.113303
160463.337306,52,18.121997
164539.405574,52,18.130673
160796.872965,52,18.139336
161426.936025,52,18.148021
163886.071187,52,18.156683
163303.093292,52,18.165356
155428.553583,52,18.174048
162537.242813,52,18.182692
166887.332055,52,18.191343
166413.241862,52,18.200027
166572.723182,52,18.20898
165875.439634,52,18.21766
163764.236979,52,18.226389
163655.254414,52,18.235076
164538.880892,52,18.46691
162844.671516,52,18.476804
163332.022765,52,18.486532
166668.071196,52,18.495916
162439.209753,52,18.505586
162879.10284,52,18.514996
163791.340682,52,18.524512
163225.817346,52,18.534117
163401.982971,52,18.543579
155061.810236,52,18.553197
162818.14988,52,18.562538
165130.343841,52,18.571721
160684.608714,52,18.580784
164237.010018,52,18.589873
159603.813256,52,18.598927
157030.627963,52,18.607992
163683.00486,52,18.617031
165057.7254,52,18.626034
161346.644502,52,18.635052
161950.823032,52,18.644065
166928.089818,52,18.653084
162355.948425,52,18.662098
165111.829069,52,18.670938
157985.310709,52,18.679637
162268.117404,52,18.688369
164103.595763,52,18.697042
163088.690233,52,18.705741
160065.737654,52,18.714449
160761.824382,52,18.723176
163004.49039,52,18.73191
163549.726351,52,18.740626
163254.296874,52,18.749293
162134.683847,52,18.757978
159216.947646,52,18.766697
160386.830266,52,18.775408
160501.832119,52,18.784113
159316.58258,52,18.792805
163294.708685,52,18.80153
164728.339405,52,18.810255
162172.430035,52,18.818978
165315.809002,52,19.039743
161485.065658,52,19.049502
161429.272266,52,19.058891
162208.291535,52,19.068405
163306.138141,52,19.077802
161100.050766,52,19.086972
163381.30504,52,19.096351
163109.179148,52,19.105756
163596.699213,52,19.115049
144845.469213,52,19.1245
163000.240211,52,19.134022
159772.829893,52,19.143352
162208.051446,52,19.152586
165320.717714,52,19.161643
163074.142805,52,19.170702
160315.925521,52,19.179732
160001.130905,52,19.188756
155927.385815,52,19.197798
163927.113096,52,19.206813
158997.826691,52,19.215886
162980.301684,52,19.225083
164840.483703,52,19.234228
162779.117861,52,19.243031
162487.526627,52,19.251785
155702.624196,52,19.260538
160510.393115,52,19.269256
164253.45545,52,19.278051
162206.993449,52,19.286852
167349.643291,52,19.295591
163979.394358,52,19.304352
163744.486351,52,19.313094
164272.447515,52,19.321803
155072.923634,52,19.330536
163284.209005,52,19.339235
163449.136723,52,19.347946
159367.682983,52,19.356657
160207.731142,52,19.365358
160376.245011,52,19.374039
165814.549429,52,19.382756
165351.484633,52,19.604928
162126.796751,52,19.614209
160025.779088,52,19.623706
157972.302322,52,19.633026
162805.55406,52,19.642751
157411.415919,52,19.652046
165618.888454,52,19.661333
163208.143995,52,19.67085
164367.662514,52,19.68011
166586.311892,52,19.689612
160990.200674,52,19.699261
162602.926712,52,19.708722
156678.888539,52,19.71802
167021.448553,52,19.727139
156708.263719,52,19.736199
165825.304475,52,19.745217
166713.814176,52,19.754258
163832.523263,52,19.763291
162324.097598,52,19.772305
158029.96502,52,19.78133
164496.365316,52,19.790337
168424.800295,52,19.79934
159383.887341,52,19.808137
162556.982128,52,19.816886
162070.569114,52,19.825556
162840.697356,52,19.834265
159486.232661,52,19.842995
164451.798571,52,19.851667
163612.580092,52,19.860387
161706.04061,52,19.86902
165884.912392,52,19.877717
166316.133749,52,19.886418
163907.040584,52,19.895119
162737.573036,52,19.903802
163000.552148,52,19.912517
166955.568523,52,19.921212
163790.380284,52,19.929924
160876.512646,52,19.938604
165520.885923,52,19.947278
165883.199037,52,19.955995
163190.585432,52,20.178455
167134.881357,52,20.187912
161383.968664,52,20.197338
166468.338643,52,20.206866
162190.569242,52,20.2167
160646.805937,52,20.226028
163527.298361,52,20.235479
166831.587381,52,20.244876
162784.159207,52,20.254381
166760.179535,52,20.263884
164081.689059,52,20.273358
163633.714482,52,20.282665
160154.534679,52,20.291772
166228.197661,52,20.300871
162272.307501,52,20.309977
166603.097502,52,20.319018
166239.69643,52,20.328226
163329.885505,52,20.337329
161155.83778,52,20.346396
163160.091317,52,20.355473
163723.143307,52,20.364509
166093.901108,52,20.373415
163544.359539,52,20.38215
163478.882033,52,20.390847
163022.035865,52,20.399566
163309.051036,52,20.408334
166782.650103,52,20.417038
164863.033077,52,20.425763
167310.721581,52,20.434461
156290.902792,52,20.443166
163510.317081,52,20.451879
155400.231675,52,20.460602
161280.586923,52,20.469328
164814.732749,52,20.47807
161774.438991,52,20.486767
161734.389883,52,20.495448
164602.320755,52,20.504103
165347.612641,52,20.512792
163429.808669,52,20.52151
163530.175899,52,20.745432
163239.416386,52,20.754729
160732.64271,52,20.764486
164419.17042,52,20.774089
165637.134024,52,20.783594
162774.535709,52,20.793009
164006.539151,52,20.802358
162218.804659,52,20.8118
161877.986063,52,20.821078
149092.758618,52,20.830558
164435.548329,52,20.839977
165194.303821,52,20.849159
162589.347325,52,20.858373
166768.721626,52,20.867467
161396.717196,52,20.876542
164885.772637,52,20.88559
160662.471144,52,20.894673
162321.469093,52,20.903712
162540.631655,52,20.912739
163191.598395,52,20.921783
165147.492217,52,20.93079
160086.315379,52,20.939821
164993.821209,52,20.948508
165676.00823,52,20.957227
163287.87082,52,20.965911
165735.410298,52,20.974637
164413.357105,52,20.98333
163887.531157,52,20.992024
164439.732966,52,21.000756
166845.337921,52,21.009463
161361.948998,52,21.018163
161971.94179,52,21.026845
163334.982002,52,21.035538
162748.504643,52,21.044242
160250.611208,52,21.052943
161502.500111,52,21.061658
166538.303833,52,21.070369
161513.629137,52,21.079022
165773.481523,52,21.087712
161382.454104,52,21.313184
161323.751493,52,21.32272
164902.911267,52,21.332261
164466.937742,52,21.34177
157763.715041,52,21.351217
165481.09512,52,21.360799
162236.49757,52,21.370353
159866.879489,52,21.37988
164571.152937,52,21.389211
161746.494394,52,21.3985
164628.274524,52,21.407804
163793.22277,52,21.417153
163914.936394,52,21.426361
166590.895737,52,21.435493
161767.521561,52,21.444584
163886.877671,52,21.453627
164739.43679,52,21.462644
164895.274956,52,21.471674
164247.231985,52,21.480718
164134.934114,52,21.489755
162886.801197,52,21.498829
164063.801596,52,21.507868
160407.296059,52,21.516699
164669.33822,52,21.525416
163445.040336,52,21.53414
163944.166692,52,21.542864
164700.350845,52,21.551589
163764.878891,52,21.560298
166415.370288,52,21.569018
162635.081241,52,21.577728
165433.81049,52,21.586456
163456.500582,52,21.595171
159143.746333,52,21.60385
164323.857132,52,21.612529
161339.313771,52,21.621238
167506.904649,52,21.629984
162233.724612,52,21.638716
166122.945154,52,21.647451
163244.655647,52,21.65619
164495.75015,52,21.664904
165146.558928,52,21.890488
164315.454218,52,21.900199
160753.248037,52,21.909567
163138.253437,52,21.918905
157027.218882,52,21.928335
166380.692125,52,21.937668
159604.422865,52,21.946934
163925.001712,52,21.956368
163881.722793,52,21.966114
162794.36814,52,21.975432
163676.041547,52,21.984666
163607.616689,52,21.99378
161713.344357,52,22.002855
163534.904887,52,22.011919
164737.146684,52,22.020987
165078.647621,52,22.030045
163200.696694,52,22.039068
164372.709779,52,22.04812
162751.062376,52,22.057169
164112.46908,52,22.06624
159752.855299,52,22.075288
164849.030805,52,22.08427
162986.002018,52,22.092978
164226.399692,52,22.101702
163893.028496,52,22.11037
162833.402825,52,22.119107
165180.555244,52,22.127821
163066.326618,52,22.136478
161903.024294,52,22.145191
159281.920552,52,22.153886
164982.459784,52,22.162557
164770.967566,52,22.171262
160728.226922,52,22.179955
165657.536893,52,22.188666
166960.386418,52,22.197347
163512.668678,52,22.206054
161005.063712,52,22.21476
163791.798615,52,22.223447
158305.411822,52,22.23216
165228.102848,52,22.454728
163211.16516,52,22.464423
166584.51458,52,22.473913
162635.731156,52,22.483272
159631.767824,52,22.492881
155399.491263,52,22.502136
166270.504398,52,22.511562
160020.601344,52,22.521178
158213.215623,52,22.530504
156061.061758,52,22.53983
163562.011345,52,22.54937
162897.201176,52,22.558592
163044.43003,52,22.567726
162416.321718,52,22.576831
163145.903031,52,22.585957
160041.723847,52,22.595028
163548.396812,52,22.604129
165545.303013,52,22.613299
165719.066257,52,22.622513
164383.44736,52,22.631635
165021.288051,52,22.640755
165502.340835,52,22.649888
163017.558301,52,22.658707
162319.444697,52,22.667468
165085.088824,52,22.67624
164902.109373,52,22.685009
163714.980093,52,22.693776
165492.930572,52,22.702527
164154.764031,52,22.711299
164916.299394,52,22.720018
164012.467105,52,22.72876
164761.538713,52,22.73751
162304.10579,52,22.74624
163667.586275,52,22.754909
164074.409899,52,22.763631
160618.947952,52,22.772364
162273.813623,52,22.781092
163007.256208,52,22.789776
165868.711209,52,22.798478
159877.596739,52,22.8072
165467.055117,52,23.029454
164361.567741,52,23.039004
163644.243998,52,23.048713
164055.384649,52,23.058093
163954.344935,52,23.067487
155567.302459,52,23.076916
162500.705605,52,23.086413
164578.339694,52,23.095824
163524.40317,52,23.105129
163907.185488,52,23.114427
165902.413915,52,23.124085
161438.919764,52,23.133435
162298.878765,52,23.142576
163913.310391,52,23.151654
164955.264486,52,23.160732
163046.676396,52,23.169771
161157.645242,52,23.178815
167760.12737,52,23.187851
164766.705849,52,23.19691
159018.194102,52,23.205935
165291.16221,52,23.214997
165471.174012,52,23.223872
162587.225341,52,23.232613
166110.362703,52,23.241321
165391.743708,52,23.250038
166804.174103,52,23.258774
165439.181333,52,23.26745
166330.188014,52,23.276167
160727.212965,52,23.284892
159925.685886,52,23.293611
164375.099083,52,23.302597
166513.284418,52,23.311299
155871.736792,52,23.319986
164232.979477,52,23.328687
165873.946149,52,23.33743
161135.955129,52,23.346158
163517.749654,52,23.354845
163884.428095,52,23.363525
162687.798249,52,23.372214
162284.09138,52,23.593439
158404.404704,52,23.60304
163941.437068,52,23.61249
163081.694348,52,23.622186
164131.075434,52,23.631735
165645.280473,52,23.641257
165809.659493,52,23.650823
165186.783384,52,23.660144
164295.841515,52,23.669471
166171.97338,52,23.67887
157853.335527,52,23.688364
159737.061346,52,23.697596
163390.317311,52,23.706834
164999.705277,52,23.71596
162500.11911,52,23.72504
164549.795531,52,23.734085
165067.13521,52,23.743129
163014.819707,52,23.752184
162973.079303,52,23.761218
164770.872619,52,23.770261
166818.032552,52,23.779297
164415.716407,52,23.788262
167414.930444,52,23.796977
162665.57126,52,23.805702
156192.141903,52,23.814395
164655.837209,52,23.823125
164878.158384,52,23.831856
164228.421076,52,23.840562
163413.650461,52,23.849237
163369.065041,52,23.857972
164419.913321,52,23.86667
163654.021735,52,23.875375
161075.82733,52,23.884096
163077.355565,52,23.892834
163482.117937,52,23.901571
153538.962341,52,23.9103
165165.706156,52,23.919013
163460.599878,52,23.927708
161645.263594,52,23.936373
164020.467654,52,24.159315
165953.549446,52,24.169146
163491.054195,52,24.178669
162338.601254,52,24.18805
162698.721783,52,24.197613
159608.179575,52,24.207035
165121.699644,52,24.216566
165188.994583,52,24.226108
162717.268217,52,24.23583
163388.093431,52,24.245227
164426.319945,52,24.254622
161312.843929,52,24.263809
163466.049461,52,24.272987
158840.337674,52,24.282071
164983.992644,52,24.291243
161145.030371,52,24.300464
162628.490516,52,24.30954
164868.103688,52,24.318605
164670.04236,52,24.327597
162237.892237,52,24.336637
164792.513199,52,24.345656
160922.721325,52,24.354665
158713.695235,52,24.363409
163156.733166,52,24.372125
164409.591497,52,24.380839
163926.530932,52,24.389562
163390.978183,52,24.398238
161837.44142,52,24.40695
161984.119626,52,24.415634
166189.16765,52,24.424345
165653.807943,52,24.433058
160721.328338,52,24.441754
164970.628049,52,24.450433
158444.492074,52,24.459127
163532.498544,52,24.467797
164739.35943,52,24.476534
160325.330242,52,24.485202
159692.118332,52,24.493912
164512.120226,52,24.502907
164862.882873,52,24.51165
165714.322481,52,24.734132
163975.840023,52,24.743672
166397.456378,52,24.753353
159111.896097,52,24.762588
163881.560935,52,24.772344
165495.146132,52,24.781905
159770.18556,52,24.791489
164535.053184,52,24.800927
165000.261684,52,24.810512
162820.849845,52,24.819884
161583.318161,52,24.829864
166045.748757,52,24.839401
160252.029341,52,24.849132
159099.271999,52,24.859788
164584.516487,52,24.869265
164066.592431,52,24.878407
162329.75089,52,24.887457
166233.34992,52,24.89646
165512.472205,52,24.905479
160673.864323,52,24.914475
161357.328037,52,24.92346
167037.195675,52,24.9324
165827.898752,52,24.941428
164321.134054,52,24.950299
163302.716592,52,24.959116
167082.898534,52,24.967899
163932.055625,52,24.976616
165062.445544,52,24.98534
163334.650871,52,24.994121
164548.781055,52,25.002879
160121.709059,52,25.011595
162333.534266,52,25.020311
162944.82958,52,25.029043
163818.596752,52,25.037994
164627.975859,52,25.046856
166898.365373,52,25.055595
168395.244426,52,25.06432
165352.907696,52,25.073037
164295.153795,52,25.08174
162504.576456,52,25.307441
166137.490034,52,25.317252
162161.166416,52,25.326644
163272.751852,52,25.336257
164104.832325,52,25.345568
161790.231634,52,25.354947
162994.95132,52,25.364328
165993.12918,52,25.373583
152309.232947,52,25.383302
165043.031814,52,25.392655
161618.793215,52,25.40203
166450.768434,52,25.411404
164034.33984,52,25.420666
162834.666144,52,25.429756
165258.823169,52,25.438868
164514.717394,52,25.447922
163510.472178,52,25.457001
166025.500518,52,25.466084
164425.710265,52,25.475132
163095.142034,52,25.484176
158317.217345,52,25.493213
166438.057105,52,25.502275
162528.193345,52,25.511017
159918.742958,52,25.519743
164043.557468,52,25.528427
164858.066926,52,25.537134
163097.133424,52,25.545871
165884.026294,52,25.55456
159419.194908,52,25.563324
161758.509055,52,25.572024
165562.487803,52,25.580728
163957.589385,52,25.589445
166227.870157,52,25.598143
161020.428279,52,25.606844
164873.696571,52,25.615554
164704.077707,52,25.624284
163744.411896,52,25.632976
165391.812708,52,25.641657
165436.527599,52,25.65036
165514.966295,52,25.876428
164536.231464,52,25.886515
157641.447699,52,25.896266
165443.129997,52,25.905804
165946.004429,52,25.915216
164458.482999,52,25.924732
161752.306831,52,25.934252
164818.954002,52,25.943576
161718.325895,52,25.952998
165400.714033,52,25.962579
164341.958517,52,25.971807
162252.016922,52,25.981294
159287.429864,52,25.990583
163022.381307,52,25.999715
163762.037444,52,26.008802
164066.134241,52,26.017885
161741.641478,52,26.026944
165357.937285,52,26.035997
165453.830532,52,26.045066
167827.359039,52,26.054111
164129.836989,52,26.063136
161335.16063,52,26.072169
166676.689382,52,26.081038
163473.122421,52,26.089808
162964.854363,52,26.098548
163757.673479,52,26.107279
162578.102746,52,26.115996
161656.821061,52,26.124697
162211.683831,52,26.133419
165833.175615,52,26.142121
163262.474249,52,26.150874
162822.330261,52,26.15962
163848.171757,52,26.168384
163273.618874,52,26.177116
162441.958044,52,26.185834
164922.401711,52,26.194523
167019.243654,52,26.20324
165887.316513,52,26.211955
163677.868483,52,26.220679
161078.621134,52,26.229376
161100.520357,52,26.458663
164084.132913,52,26.468318
162130.178423,52,26.477792
165003.778804,52,26.487347
167087.62394,52,26.496745
165417.747131,52,26.506296
163984.545137,52,26.515722
161035.453997,52,26.525186
164809.384527,52,26.534564
163405.310481,52,26.543968
163986.978813,52,26.553278
155435.510529,52,26.562533
164540.684086,52,26.571656
163430.601739,52,26.580745
163628.231847,52,26.589824
164411.372176,52,26.598866
164186.65641,52,26.607959
162627.897705,52,26.617173
165770.804514,52,26.626456
162444.172098,52,26.635615
164653.339722,52,26.644776
163967.809793,52,26.65389
165605.691884,52,26.662659
163838.547276,52,26.671443
162247.159276,52,26.680481
165419.166782,52,26.689362
162587.323894,52,26.698179
166194.7595,52,26.706938
164845.51006,52,26.715657
156035.122594,52,26.724403
164351.024957,52,26.733114
165296.965503,52,26.741846
164301.942003,52,26.750592
163296.250731,52,26.759302
165114.282504,52,26.768035
160880.071214,52,26.776746
163140.35282,52,26.785469
166124.795162,52,26.794176
164447.978768,52,26.802893
166585.858998,52,27.027065
163757.419398,52,27.036772
164359.573566,52,27.046364
167689.019298,52,27.055816
163073.977443,52,27.065713
161741.592335,52,27.075467
162294.679106,52,27.0854
164188.893015,52,27.095838
165549.152298,52,27.106201
164799.230463,52,27.11746
164288.102816,52,27.127205
162343.133196,52,27.136862
165764.022027,52,27.146177
164708.726259,52,27.155544
164544.888211,52,27.164733
162082.919026,52,27.173986
163499.53389,52,27.183193
162058.792889,52,27.192482
166659.895824,52,27.201596
162132.597162,52,27.210708
165999.708178,52,27.219794
166200.56563,52,27.228787
164425.477483,52,27.237582
164964.523369,52,27.246385
166567.17946,52,27.255165
163762.457649,52,27.263938
163436.684045,52,27.272694
163604.350911,52,27.28169
165612.161893,52,27.290562
165994.394803,52,27.299361
164587.245969,52,27.308122
166814.129263,52,27.31742
166486.798706,52,27.32652
165083.965622,52,27.335897
159448.132495,52,27.344987
166494.66805,52,27.354047
166320.288426,52,27.363818
165165.798965,52,27.373338
161427.886674,52,27.382569
163681.45829,52,27.391711
164761.051688,52,27.616637
167511.258928,52,27.626372
165991.637849,52,27.635772
163191.854349,52,27.645201
166014.443071,52,27.654906
162679.2316,52,27.664771
162555.382318,52,27.674573
161132.398443,52,27.684829
162096.635716,52,27.695372
165507.226953,52,27.705173
163180.048523,52,27.714536
162432.004515,52,27.724227
164350.167629,52,27.733729
165354.648466,52,27.743009
164080.743662,52,27.752299
165539.462416,52,27.761553
164736.398724,52,27.770821
165286.412358,52,27.779983
161018.859819,52,27.78918
165197.890075,52,27.798376
164152.09917,52,27.807588
164947.348169,52,27.81674
160314.058893,52,27.825646
165625.871718,52,27.83455
163960.570401,52,27.843685
165049.177532,52,27.852572
157352.656364,52,27.861401
164168.915118,52,27.870241
159094.193906,52,27.879036
164001.689496,52,27.887834
166247.754288,52,27.896639
163908.049364,52,27.905438
163971.707518,52,27.914235
161108.793447,52,27.923011
160944.723703,52,27.931756
166447.905152,52,27.940503
166031.661457,52,27.949281
163602.545132,52,27.958074
161331.985053,52,27.966826
161862.181173,52,28.192681
166777.622507,52,28.202566
165225.638773,52,28.212098
163372.489603,52,28.22166
163559.945904,52,28.231081
164902.551048,52,28.241
164857.223,52,28.251374
161580.541134,52,28.261126
163949.619406,52,28.271694
161546.855004,52,28.281804
164488.510797,52,28.291833
162912.790657,52,28.301217
163939.298147,52,28.3135
166999.322109,52,28.324616
164551.175653,52,28.336126
161187.673022,52,28.347956
164776.552543,52,28.358092
164173.95945,52,28.367909
163648.695047,52,28.379586
165101.076355,52,28.390705
163700.878531,52,28.39986
162792.915877,52,28.409216
163660.229935,52,28.418697
166321.948571,52,28.427878
165580.24724,52,28.437231
166910.465797,52,28.446668
166597.85039,52,28.456182
163841.599345,52,28.46601
164931.871298,52,28.476564
164470.832887,52,28.487427
165883.182459,52,28.498033
163840.08792,52,28.508236
162962.212773,52,28.517282
165513.029741,52,28.526285
164096.197817,52,28.535551
164489.757585,52,28.544591
167198.379324,52,28.553568
165746.342834,52,28.562513
163481.208615,52,28.571579
166945.918077,52,28.794482
165094.102159,52,28.803904
164795.935513,52,28.813798
165787.102288,52,28.823548
164469.084925,52,28.833032
165765.076301,52,28.842258
161246.20647,52,28.851832
166023.964182,52,28.861273
163556.874612,52,28.870712
163299.243395,52,28.880011
164832.180591,52,28.889418
161142.279003,52,28.898741
164861.321661,52,28.907821
161292.153221,52,28.916882
164755.302985,52,28.926109
159059.296836,52,28.935208
165882.740341,52,28.944289
161989.868239,52,28.95334
164035.59359,52,28.962376
160965.333364,52,28.971402
164539.36042,52,28.98044
164874.577336,52,28.989796
165722.499479,52,28.99867
166393.078987,52,29.007427
165309.522239,52,29.016204
163760.491052,52,29.024943
166430.720799,52,29.033663
164525.136679,52,29.042381
164668.648983,52,29.051083
163221.96575,52,29.059796
164096.930869,52,29.068516
164043.621526,52,29.077209
159092.847374,52,29.085896
164590.48482,52,29.094543
165110.170768,52,29.103193
161202.027564,52,29.111866
161950.887241,52,29.120513
165736.511963,52,29.129178
166280.91293,52,29.137832
165684.435955,52,29.146506
162564.375726,52,29.656355
162373.856025,52,29.666919
165452.134751,52,29.677732
166693.43054,52,29.687139
157676.221668,52,29.696836
166576.515018,52,29.706395
164862.253581,52,29.71594
164860.083351,52,29.725148
162174.702712,52,29.734728
159915.942565,52,29.744226
143291.838443,52,29.753424
165255.323783,52,29.7628
164138.795341,52,29.772643
163980.611884,52,29.781835
163564.511385,52,29.791006
165096.471256,52,29.800375
165531.415662,52,29.810065
164651.300057,52,29.819162
164473.272463,52,29.828388
166190.445953,52,29.83771
165167.941876,52,29.847219
163921.336937,52,29.856027
164962.718068,52,29.864781
165031.912936,52,29.873459
162559.270747,52,29.882145
162106.677908,52,29.890886
166556.759755,52,29.899603
165150.750876,52,29.908293
165955.473299,52,29.917028
161469.054658,52,29.927227
162246.051246,52,29.936369
163499.903408,52,29.94572
165824.219552,52,29.954957
165163.247761,52,29.964077
165346.19858,52,29.973269
163495.579667,52,29.982561
164026.940514,52,29.991698
164645.089022,52,30.00133
165763.944151,52,30.010644
164944.481175,52,30.325025
166364.609265,52,30.337714
165867.403655,52,30.347772
165585.20407,52,30.357215
164778.133384,52,30.366941
165849.425506,52,30.377169
166300.963413,52,30.391788
163882.660723,52,30.404257
163227.54521,52,30.416224
163039.210461,52,30.427636
163783.50132,52,30.437314
166078.331669,52,30.446865
166899.600514,52,30.457487
164191.951202,52,30.467467
162711.218349,52,30.478828
163941.821001,52,30.488168
164445.74864,52,30.502124
164622.979987,52,30.51351
166533.041658,52,30.527471
164524.935191,52,30.537617
162594.953521,52,30.547418
164934.631795,52,30.55815
166220.101189,52,30.568399
163672.929687,52,30.577733
161981.30435,52,30.587352
160636.145969,52,30.597173
165173.400069,52,30.606434
163745.394321,52,30.615743
163500.795964,52,30.624962
166028.386226,52,30.634267
165532.329639,52,30.643408
164465.227864,52,30.655669
165841.662916,52,30.670281
158888.816444,52,30.682334
166616.212504,52,30.695083
163881.307381,52,30.705224
160673.089836,52,30.714525
164382.255972,52,30.723814
164791.736365,52,30.73306
163738.899007,52,30.742395
163963.475293,52,31.006214
162662.985506,52,31.02906
166119.195408,52,31.050438
165696.721198,52,31.07217
159660.745176,52,31.110421
163734.646663,52,31.13653
164652.175618,52,31.150935
164582.604517,52,31.163549
160796.289446,52,31.173471
162962.674576,52,31.190614
162391.652276,52,31.202056
164736.236199,52,31.213162
165799.515325,52,31.222971
156045.305949,52,31.243791
164942.727102,52,31.254646
167378.55908,52,31.272183
163263.144356,52,31.286236
160758.148096,52,31.299247
162548.279422,52,31.309552
161833.374496,52,31.322968
162533.894714,52,31.334893
164406.683499,52,31.346049
164697.532108,52,31.357053
164455.12397,52,31.367633
165868.453513,52,31.380234
164662.979037,52,31.394473
166743.697007,52,31.403982
160802.123239,52,31.413511
163008.26861,52,31.422723
165478.820072,52,31.432209
165166.368273,52,31.441271
166508.740836,52,31.450714
166700.50803,52,31.459978
165675.670341,52,31.470123
164420.303125,52,31.481117
163812.200178,52,31.490389
163590.038444,52,31.499692
166479.386144,52,31.509824
163126.111023,52,31.521101
162388.130484,52,31.822201
164416.447877,52,31.833632
165249.002403,52,31.844103
165922.192446,52,31.854402
162169.074372,52,31.864392
166074.371006,52,31.873679
164902.611478,52,31.883997
168310.368576,52,31.893804
163776.890425,52,31.903606
166809.58037,52,31.913678
162714.747073,52,31.922949
164074.227478,52,31.932511
165413.125569,52,31.943268
165053.68193,52,31.952505
166391.220281,52,31.962599
165517.145727,52,31.972083
163949.280525,52,31.982205
163570.350717,52,31.994751
164121.10031,52,32.004254
165816.932703,52,32.014244
161647.650884,52,32.023382
163123.452932,52,32.032924
165026.665958,52,32.042169
164899.789994,52,32.051666
165008.590414,52,32.061084
165616.494317,52,32.070415
165384.763105,52,32.07997
162583.535562,52,32.089041
163176.753465,52,32.098568
161131.568178,52,32.10766
165935.547275,52,32.117068
165889.070552,52,32.126305
164074.983888,52,32.135843
165526.038411,52,32.145477
163640.913624,52,32.154679
163881.194785,52,32.164136
164032.851438,52,32.173489
165879.944501,52,32.183062
163240.223619,52,32.192232
166591.489552,52,32.573899
165256.556385,52,32.594199
165964.00309,52,32.659642
162749.096134,52,32.692341
164374.759216,52,32.717881
164119.445434,52,32.745818
163310.831845,52,32.771943
161021.673755,52,32.785013
164141.637891,52,32.798392
164713.088008,52,32.818386
164178.808908,52,32.829756
163811.829009,52,32.839787
164436.644036,52,32.850893
166129.862901,52,32.86136
161559.806148,52,32.871738
163654.466448,52,32.882682
163767.899917,52,32.893504
163895.585647,52,32.906934
161341.264175,52,32.917576
164794.664559,52,32.928458
163779.889733,52,32.93933
167472.187623,52,32.95016
162610.651353,52,32.961658
166283.919982,52,32.97284
162190.675513,52,32.98384
166204.030653,52,33.007338
165422.379794,52,33.027665
165501.701245,52,33.038857
164744.428473,52,33.049297
165455.920741,52,33.05982
162961.782755,52,33.069463
163250.79928,52,33.080055
165134.205026,52,33.090203
165720.386733,52,33.100395
166416.031388,52,33.111018
163207.037838,52,33.125053
166072.313283,52,33.167693
165223.979175,52,33.182906
165058.332358,52,33.195345
165275.841022,52,33.206611
166197.867489,52,34.191741
165215.062375,52,34.20158
165520.056345,52,34.211086
165249.404334,52,34.220497
167777.478519,52,34.232602
164511.327179,52,34.242155
164080.516597,52,34.252342
164257.638828,52,34.261875
165448.178095,52,34.271208
164398.088761,52,34.280899
163449.870218,52,34.290066
165181.9892,52,34.303099
162934.622808,52,34.312762
164276.862078,52,34.322027
160632.78493,52,34.332204
166086.863401,52,34.341694
165971.465921,52,34.351484
165571.355877,52,34.363378
166118.634175,52,34.376242
162846.215448,52,34.38546
165790.313316,52,34.394597
161264.590104,52,34.403905
162147.207732,52,34.413206
164755.422223,52,34.422328
164546.672688,52,34.433035
156920.701352,52,34.4423
164267.74531,52,34.451559
164230.205598,52,34.460842
164861.828893,52,34.470381
163500.30712,52,34.479606
165303.002039,52,34.488572
165480.448038,52,34.497917
165346.159867,52,34.507046
165972.202877,52,34.516443
162979.953903,52,34.525443
164685.138093,52,34.534767
163375.713082,52,34.545362
162349.367756,52,34.55529
165186.135488,52,34.566849
166192.577373,52,34.875154
164135.026039,52,34.885595
164125.189401,52,34.89707
162365.227544,52,34.907059
167906.217648,52,34.918291
164914.731155,52,34.928346
161380.278239,52,34.938441
165956.406404,52,34.949421
166122.792889,52,34.958958
159498.352396,52,34.970354
166968.931775,52,34.981114
166148.719219,52,34.990389
166299.691872,52,35.000416
158173.97026,52,35.010235
164431.02526,52,35.019607
163589.338699,52,35.030425
164961.227042,52,35.044209
164709.001053,52,35.053548
162655.603279,52,35.063251
162418.780162,52,35.072383
166020.202783,52,35.081833
164849.067844,52,35.091017
164955.47398,52,35.101341
167534.194868,52,35.110624
163205.578955,52,35.11954
164070.873703,52,35.12907
165261.321759,52,35.137932
166593.842304,52,35.147205
167306.378605,52,35.156275
164294.160652,52,35.165719
164824.216409,52,35.174572
163546.301733,52,35.183927
