#{"t_start": 1745835308.462683, "env_id": "None"}
r,l,t
142067.953483,52,54.476615
142415.747802,52,54.492397
143030.744949,52,54.507006
143130.91885,52,54.522599
143338.758622,52,54.537391
142570.890164,52,54.552371
142563.33404,52,54.567802
142515.352918,52,54.582458
143329.577389,52,54.597657
142598.332574,52,54.612224
142473.061092,52,54.628004
142840.745468,52,54.64329
142801.207003,52,54.658506
142811.660742,52,54.673813
142789.39948,52,54.688753
142528.276608,52,54.704221
142085.82052,52,54.720166
142190.779467,52,54.735714
142303.135455,52,54.752266
141432.907006,52,54.768911
142305.949369,52,54.78446
142997.825934,52,54.799798
142245.482258,52,54.814416
141827.057472,52,54.82956
141735.361961,52,54.844145
142071.562035,52,54.858728
143188.456967,52,54.874071
142451.926422,52,54.888844
143236.324078,52,54.904486
142843.603483,52,54.920047
142634.003984,52,54.934739
142745.468398,52,54.949924
142678.828203,52,54.964692
142303.053236,52,54.980627
142737.030387,52,54.996109
142091.311847,52,55.011637
143250.047094,52,55.027776
142546.419856,52,55.043363
143035.566285,52,55.059369
142544.510377,52,55.075283
143894.389361,52,55.090565
142543.526487,52,55.105928
142613.886702,52,55.120565
142666.531843,52,55.135838
142960.517062,52,55.150385
142092.401169,52,55.165124
142774.114488,52,55.180366
142411.600812,52,55.195057
142440.074715,52,55.211246
142188.413368,52,55.225889
142366.778971,52,55.240498
142632.221566,52,55.255781
142818.877618,52,55.270874
142520.818878,52,55.28715
142671.045546,52,55.303034
142464.539676,52,55.318509
143197.777874,52,55.335001
141704.45664,52,55.350332
142811.413438,52,55.367271
142106.69125,52,55.382328
143175.675466,52,55.396999
142634.109093,52,55.412225
142038.154264,52,55.426838
142153.997429,52,55.442013
142342.112113,52,55.456601
142337.650385,52,55.47124
143086.033975,52,55.486498
143442.639461,52,55.502078
142408.133013,52,55.517512
142644.786205,52,55.532271
141624.301847,52,55.547184
141745.636428,52,55.562523
142153.585577,52,55.577896
141925.305107,52,55.594117
142562.479701,52,55.609851
143115.348768,52,55.625197
143016.497521,52,55.640828
142228.153472,52,55.657265
142215.305756,52,55.673549
141798.2513,52,55.688238
142502.198274,52,55.70287
142991.971498,52,55.718135
141965.775076,52,55.73277
142462.139929,52,55.747996
142937.373553,52,55.762593
143238.13812,52,55.777242
143137.854466,52,55.792438
142471.58369,52,55.807974
142838.304244,52,55.823165
142550.554083,52,55.837732
142584.375084,52,55.852295
142517.713054,52,55.868606
143246.420332,52,55.88434
142856.103002,52,55.900472
142615.78261,52,55.916098
141891.613031,52,55.931613
143323.370057,52,55.949196
143410.801248,52,55.965156
142192.343303,52,55.981326
142132.486878,52,55.997483
142929.355095,52,56.013329
142530.24346,52,56.029615
141670.337535,52,56.045809
142610.419135,52,56.062953
143102.931588,52,56.079261
142875.512595,52,56.09556
142053.193901,52,56.113483
142529.553357,52,56.129624
142430.93779,52,56.146258
141409.259959,52,56.163039
142422.08857,52,56.179822
142818.310372,52,56.198393
142614.301826,52,56.216368
142111.578967,52,56.234599
142708.284941,52,56.251814
141611.344021,52,56.267497
142833.260327,52,56.283928
142422.409528,52,56.298892
142686.640055,52,56.314313
142161.469961,52,56.329887
143389.489862,52,56.345144
141985.257998,52,56.361466
142749.912338,52,56.377397
141544.358397,52,56.393624
142003.086714,52,56.409787
142321.520121,52,56.425989
142174.863729,52,56.441853
141857.638661,52,56.457231
142873.739112,52,56.472631
142237.700316,52,56.488425
142903.823618,52,56.504077
142864.84462,52,56.52046
142829.215956,52,56.53598
142874.201078,52,56.552497
142727.239729,52,56.567778
141954.664946,52,56.584165
142031.466446,52,56.599685
142805.913924,52,56.614694
142685.324726,52,56.630182
141918.730533,52,56.645248
142055.527956,52,56.660032
142569.508173,52,56.675375
142653.941995,52,56.6905
142455.425452,52,56.70577
142992.055538,52,56.721312
142132.372398,52,56.735909
142146.585687,52,56.751107
141412.704881,52,56.765791
142553.259629,52,56.781011
142273.317857,52,56.797012
142958.860161,52,56.812326
143029.316508,52,56.828261
142639.036437,52,56.843954
142913.109273,52,56.860203
142737.138217,52,56.876539
143190.955038,52,56.891962
142679.485171,52,56.907308
143214.580171,52,56.922126
142535.787632,52,56.937413
141342.843176,52,56.95208
142298.725919,52,56.966741
142988.808832,52,56.982031
142017.865188,52,56.996661
142656.434276,52,57.011873
142322.82589,52,57.027629
143220.05394,52,57.042269
142038.370411,52,57.057669
141926.817082,52,57.072511
142869.757891,52,57.088328
142067.675759,52,57.10368
142822.960973,52,57.11939
142302.196094,52,57.135596
142415.758211,52,57.150803
142247.787884,52,57.167597
142653.139632,52,57.182796
142949.108349,52,57.197489
143002.233652,52,57.212947
142554.761257,52,57.227539
142888.751085,52,57.242737
142684.55949,52,57.258238
141951.577833,52,57.273665
142667.929879,52,57.29012
142388.508256,52,57.305506
142904.232098,52,57.322105
142940.417307,52,57.337729
142727.968619,52,57.352812
142468.511422,52,57.368177
143111.465565,52,57.383458
141686.889199,52,57.399499
142800.318917,52,57.414994
143477.745984,52,57.43041
142639.205097,52,57.446751
142308.875875,52,57.463034
142039.477309,52,57.478751
143080.046619,52,57.493542
141968.819292,52,57.508201
143012.88697,52,57.52345
142167.753914,52,57.538401
142667.475694,52,57.55376
141959.812257,52,57.568469
142371.639905,52,57.583273
142472.750122,52,57.598767
142785.17976,52,57.614317
142203.602861,52,57.629519
142428.942573,52,57.644401
142038.442348,52,57.659698
142447.347427,52,57.675799
142164.355047,52,57.692748
141887.704702,52,57.709907
142972.549749,52,57.725878
142364.255066,52,57.741087
142198.215281,52,57.757253
142773.45806,52,57.773213
142514.085309,52,57.788645
141744.86242,52,57.803432
142965.292792,52,57.818051
142483.14781,52,57.833253
143226.378927,52,57.847799
142096.963393,52,57.862956
142970.133078,52,57.877525
142787.200853,52,57.892082
141912.837519,52,57.908115
142996.048771,52,57.922657
143272.998511,52,57.937803
142942.21239,52,57.952327
143317.664237,52,57.966886
142966.18094,52,57.982878
142809.0259,52,57.998871
142556.766385,52,58.014968
142356.483345,52,58.031548
142345.169201,52,58.047499
142188.868176,52,58.065546
143135.408416,52,58.08108
142343.297945,52,58.096722
143314.503398,52,58.111892
142082.249495,52,58.127126
143413.260071,52,58.142701
142444.806906,52,58.157707
142718.303956,52,58.173012
142284.571912,52,58.187642
142521.432993,52,58.202269
142456.71252,52,58.218545
143099.618878,52,58.233248
142538.193075,52,58.24852
141705.011532,52,58.263187
143034.028524,52,58.278618
142466.798521,52,58.294717
142692.970241,52,58.310089
142425.795002,52,58.326325
142901.521009,52,58.341774
141915.8687,52,58.358017
143252.709515,52,58.373909
142856.272377,52,58.389179
143474.022257,52,58.404588
141858.83943,52,58.41954
142193.624747,52,58.434818
142642.083147,52,58.451279
142597.516418,52,58.467089
143214.00342,52,58.483142
142636.598467,52,58.498402
142486.268165,52,58.51454
142966.831034,52,58.530046
141943.042197,52,58.545012
142360.533318,52,58.560746
142806.262664,52,58.576142
142707.651801,52,58.591677
142536.244048,52,58.608097
141915.433362,52,58.623487
142891.964299,52,58.639629
142103.161365,52,58.655875
142298.913971,52,58.670708
142898.57656,52,58.686034
141882.065888,52,58.700949
142261.294925,52,58.7167
142547.84972,52,58.731362
142304.380697,52,58.746
142048.569689,52,58.761252
142253.684411,52,58.775889
142460.655943,52,58.791116
141549.285952,52,58.806748
142709.608011,52,58.821348
142535.104988,52,58.836588
142752.251309,52,58.851158
141974.303365,52,58.86683
142171.884393,52,58.882222
142752.830975,52,58.8978
142799.021678,52,58.914037
143416.320361,52,58.929476
142505.995139,52,58.9457
142885.367683,52,58.961903
142330.684815,52,58.976752
142572.6049,52,58.992012
142192.232864,52,59.007038
143382.855713,52,59.022328
143077.59933,52,59.037164
142325.975126,52,59.052079
141983.886964,52,59.067521
143519.927092,52,59.082182
142656.752028,52,59.098412
142275.145519,52,59.113116
142548.837384,52,59.127792
142587.41533,52,59.143263
142489.940414,52,59.158259
142740.789893,52,59.174201
142662.438523,52,59.189594
142754.176355,52,59.205327
143257.851743,52,59.221355
142325.479353,52,59.237475
143112.668227,52,59.255176
142455.090366,52,59.271435
142806.100026,52,59.288032
142390.938685,52,59.305125
142091.652898,52,59.321562
142922.964544,52,59.338318
142457.112644,52,59.354608
142139.52442,52,59.370563
142624.64277,52,59.387724
142440.320443,52,59.404926
142542.63835,52,59.421614
142436.828714,52,59.437687
142431.92136,52,59.454101
141783.825308,52,59.471024
142560.784321,52,59.488689
141717.967119,52,59.507028
142867.35933,52,59.524788
142160.809655,52,59.541723
142132.18304,52,59.557934
142646.790846,52,59.573961
142268.45054,52,59.589413
142155.071658,52,59.60428
142933.096868,52,59.618977
142515.547171,52,59.634459
142889.997837,52,59.649376
142606.642794,52,59.664952
142601.429461,52,59.68007
142689.121899,52,59.695007
142729.232853,52,59.71096
143055.144394,52,59.726881
143089.580526,52,59.74258
142664.79601,52,59.757846
142284.694393,52,59.772894
141993.577287,52,59.789223
142219.665201,52,59.804671
142074.520952,52,59.820818
141918.433389,52,59.836682
142746.84815,52,59.852772
142558.514503,52,59.87046
141335.661625,52,59.886075
142541.872837,52,59.901475
142018.961939,52,59.916741
142691.915664,52,59.932218
143112.961448,52,59.948772
143461.220068,52,59.96465
142356.048001,52,59.980619
142771.089921,52,59.996334
142429.999796,52,60.011648
142362.724184,52,60.028719
142271.018454,52,60.044986
142748.623673,52,60.060799
142496.145798,52,60.075753
142425.753135,52,60.091179
142836.22919,52,60.107292
142529.463801,52,60.122867
141841.114286,52,60.139585
143251.082843,52,60.156099
142159.536161,52,60.171464
142323.633439,52,60.18906
142025.550717,52,60.206036
141845.766637,52,60.2221
142501.98399,52,60.237337
142603.177571,52,60.253266
143424.282924,52,60.268653
142491.476058,52,60.283948
142956.650511,52,60.299489
143026.427829,52,60.314178
142196.73283,52,60.330141
142568.710832,52,60.345777
142953.36285,52,60.360779
143341.325922,52,60.376129
142888.368415,52,60.391478
142098.18827,52,60.407203
142415.639798,52,60.423392
142067.695847,52,60.438717
142615.770345,52,60.496204
142250.04283,52,60.527267
142613.916377,52,60.543664
142644.169406,52,60.559018
143174.442615,52,60.573684
142484.513266,52,60.588915
142615.813851,52,60.603566
142101.014586,52,60.618187
142225.597732,52,60.633418
142715.232932,52,60.648063
142545.106693,52,60.663268
142184.340199,52,60.679004
141867.811379,52,60.693926
142640.460643,52,60.709391
142926.993865,52,60.725785
141905.47404,52,60.742421
141636.37948,52,60.758727
142516.065763,52,60.775059
143285.731474,52,60.792903
142080.471132,52,60.810455
142539.207014,52,60.829103
142435.632234,52,60.849257
142569.547888,52,60.866747
141958.480373,52,60.883442
142823.164561,52,60.899163
142623.06915,52,60.91521
142003.860726,52,60.930638
143198.300246,52,60.945592
142809.895249,52,60.960896
142498.521066,52,60.975522
142226.153015,52,60.990745
142579.995807,52,61.006879
142581.559138,52,61.022228
142502.427288,52,61.038161
143022.306218,52,61.054224
142783.340167,52,61.07095
142844.471455,52,61.087194
142642.674807,52,61.103352
142332.825755,52,61.120267
142183.217213,52,61.137647
143068.672147,52,61.156203
143135.891946,52,61.172361
142669.214206,52,61.188545
141619.849548,52,61.20472
142905.82289,52,61.219853
142749.21258,52,61.235184
142307.503049,52,61.249881
142114.267249,52,61.264518
142941.074453,52,61.279732
142696.002698,52,61.296549
142378.257739,52,61.31391
142694.601653,52,61.329339
142773.673066,52,61.345355
143412.657473,52,61.361592
142715.922864,52,61.377454
142318.007454,52,61.394673
142171.502043,52,61.410642
142634.670011,52,61.426428
142398.522574,52,61.442435
141837.470526,52,61.458694
143165.054633,52,61.474188
142694.243833,52,61.488804
142402.021609,52,61.503368
141846.564439,52,61.518542
142701.615607,52,61.533088
142542.039857,52,61.54822
142393.363911,52,61.563033
143208.480934,52,61.578198
142233.10668,52,61.594445
142999.171156,52,61.644731
142311.995012,52,61.720057
142788.051119,52,61.760251
142253.156168,52,61.787141
142790.908531,52,61.806541
142713.764213,52,61.822397
142746.719506,52,61.838935
142306.770039,52,61.854278
141928.667403,52,61.869307
142362.681678,52,61.884672
142198.957158,52,61.900415
143046.281118,52,61.915775
142863.022303,52,61.930476
143011.109291,52,61.945164
143168.63192,52,61.960424
142564.705991,52,61.974978
141321.239184,52,61.990443
142297.715037,52,62.00533
142561.684152,52,62.020307
141908.5475,52,62.036883
142244.707252,52,62.051861
142608.178939,52,62.067432
143306.004936,52,62.083164
142922.498413,52,62.098803
142409.476038,52,62.116026
142275.840319,52,62.132677
142662.433905,52,62.148985
142297.030251,52,62.164377
142580.868144,52,62.179627
142111.049021,52,62.196931
142581.770292,52,62.212252
142752.299428,52,62.227564
142911.242848,52,62.242495
143073.931874,52,62.257207
142207.350765,52,62.272452
141657.281817,52,62.28702
142359.740824,52,62.303088
142586.194972,52,62.318218
142058.38478,52,62.333034
142712.86774,52,62.349533
142246.778769,52,62.364212
142411.238545,52,62.37945
142936.509704,52,62.394372
142119.407937,52,62.409687
142854.251005,52,62.425975
142661.932821,52,62.441451
142110.38193,52,62.457524
142798.07009,52,62.473179
142481.248922,52,62.489485
142281.273402,52,62.505483
142860.066188,52,62.520255
141808.323189,52,62.535953
143428.431696,52,62.551117
142012.332968,52,62.565922
141822.826435,52,62.588626
142725.583529,52,62.604397
142229.110085,52,62.621025
142453.605019,52,62.636867
142972.357683,52,62.653933
143058.271565,52,62.670665
143128.987802,52,62.686484
142805.044935,52,62.703029
142645.869676,52,62.719337
142120.002062,52,62.735763
142298.276654,52,62.755301
143215.319536,52,62.774277
143102.651513,52,62.790685
142341.062504,52,62.80812
143082.775431,52,62.823272
142644.925286,52,62.83862
142328.473984,52,62.8532
142431.16619,52,62.868319
142211.230832,52,62.882869
142251.561065,52,62.89818
142517.48476,52,62.913761
142525.597758,52,62.928684
143419.671359,52,62.944098
142406.458946,52,62.959799
142743.656012,52,62.974447
143202.398825,52,62.989689
142980.434552,52,63.004387
142140.817313,52,63.020379
143148.115045,52,63.035777
142042.207858,52,63.050943
143002.928818,52,63.067142
142461.547668,52,63.082558
142561.312904,52,63.09893
142400.285859,52,63.115226
142429.788718,52,63.129982
143150.350659,52,63.145169
142364.263416,52,63.159744
142674.379183,52,63.174848
142123.894195,52,63.189363
141853.771165,52,63.203878
142128.419328,52,63.21903
142347.849567,52,63.233541
142697.534103,52,63.249762
141999.912195,52,63.264739
143135.272756,52,63.280228
142131.474997,52,63.296434
142858.30187,52,63.312253
142474.448594,52,63.328956
143710.982474,52,63.344974
142579.907776,52,63.360311
142928.795958,52,63.376441
142201.218358,52,63.391806
142230.454283,52,63.408851
142284.817951,52,63.423874
141427.782665,52,63.438571
142280.386033,52,63.453806
141891.555234,52,63.468426
142960.163379,52,63.483637
142187.775354,52,63.498226
142144.719563,52,63.51279
142524.939884,52,63.527941
143223.210594,52,63.543334
142154.298807,52,63.558564
141965.082507,52,63.573118
142775.502883,52,63.587587
142146.767369,52,63.602708
142737.82359,52,63.617482
142193.736071,52,63.633235
141944.135664,52,63.649233
142843.244811,52,63.664694
142687.937354,52,63.680805
142243.188123,52,63.697217
142566.477402,52,63.713154
142452.65664,52,63.727891
142415.624648,52,63.742612
142334.267155,52,63.757804
142610.417326,52,63.772344
142461.06676,52,63.787557
142505.795806,52,63.802432
142210.944834,52,63.817553
142421.118978,52,63.832816
142814.429907,52,63.848298
141794.741002,52,63.863486
142782.540607,52,63.878033
142294.930044,52,63.893129
142563.034045,52,63.909512
142720.500048,52,63.925502
142590.061684,52,63.942449
142367.34138,52,63.958052
142919.133002,52,63.973773
142696.398626,52,63.990693
142421.215514,52,64.006025
143155.931778,52,64.021783
142646.460988,52,64.03652
142867.114029,52,64.051714
142535.151138,52,64.067123
142087.963521,52,64.081742
142478.094364,52,64.096917
142519.702677,52,64.111503
142053.728287,52,64.126013
142382.019342,52,64.142055
142353.54985,52,64.156533
141974.757907,52,64.171668
142592.122284,52,64.186172
141682.144818,52,64.200949
142658.006411,52,64.216491
142647.918296,52,64.231965
143154.179847,52,64.247831
141937.092911,52,64.263221
143208.79939,52,64.279125
141975.725068,52,64.295967
142726.952931,52,64.311072
142398.991083,52,64.326532
142036.167789,52,64.341448
142320.676018,52,64.356132
142517.614397,52,64.37139
142398.567033,52,64.385998
142593.373515,52,64.401171
142199.645638,52,64.415774
142238.2574,52,64.43145
142141.576248,52,64.446745
142909.506333,52,64.461409
142916.590692,52,64.47652
143440.89739,52,64.491152
142688.595514,52,64.506292
142359.90307,52,64.52251
142180.02875,52,64.537987
142831.532205,52,64.55408
143043.636004,52,64.569422
142477.74854,52,64.585711
143397.71752,52,64.601281
142795.9355,52,64.615959
142179.788535,52,64.631254
142294.067353,52,64.645846
143216.469303,52,64.660469
141784.843241,52,64.675729
142006.038419,52,64.690309
142746.436239,52,64.705471
143236.805512,52,64.720959
142875.187893,52,64.735648
142792.815273,52,64.750895
142755.243684,52,64.765505
141719.588382,52,64.780709
143018.120977,52,64.796465
142388.513205,52,64.811557
142072.45895,52,64.82833
142119.012686,52,64.843781
141722.659311,52,64.859866
143113.73141,52,64.876188
142416.112818,52,64.891602
143066.385413,52,64.906951
142770.767017,52,64.921466
142679.442017,52,64.936593
142085.05345,52,64.951084
142138.248768,52,64.965537
141992.048831,52,64.98063
141969.875112,52,64.995105
142747.632478,52,65.010143
143417.967325,52,65.025817
142089.828213,52,65.042128
142519.982719,52,65.057351
142862.72222,52,65.072114
142838.659842,52,65.088037
142381.176405,52,65.103403
142242.482021,52,65.118572
143211.407014,52,65.134894
142879.787107,52,65.150185
142775.433348,52,65.167114
142434.265181,52,65.182255
143059.553894,52,65.196895
143030.445464,52,65.212122
143241.917471,52,65.226652
142815.471281,52,65.241781
142046.648631,52,65.256305
142375.756309,52,65.270856
142511.798569,52,65.285982
142626.461973,52,65.300504
142226.445427,52,65.316876
142639.358959,52,65.331738
142860.892005,52,65.346673
142607.925833,52,65.361967
142322.444198,52,65.377357
142870.772265,52,65.392992
142734.976401,52,65.408549
142407.422141,52,65.423969
142729.513883,52,65.440005
142623.671328,52,65.456275
142370.309149,52,65.472359
142819.076142,52,65.487279
143183.134288,52,65.501938
141551.695465,52,65.517119
143419.498508,52,65.531697
142340.531267,52,65.546868
142566.869133,52,65.561455
143146.964126,52,65.576041
142690.24918,52,65.591209
141405.561344,52,65.606753
143184.741482,52,65.622025
142541.113982,52,65.636671
142703.253405,52,65.651262
142713.56866,52,65.666837
142935.12137,52,65.682438
142851.073257,52,65.698599
141885.447702,52,65.713953
142677.927676,52,65.729272
142471.904756,52,65.745433
142797.143415,52,65.761591
142037.663464,52,65.777144
142290.350862,52,65.791806
142594.445287,52,65.80639
143094.943858,52,65.821764
142186.233798,52,65.83647
142460.779352,52,65.852342
142607.623414,52,65.866918
142317.99978,52,65.881493
142480.406789,52,65.897514
142297.142341,52,65.912055
142537.476647,52,65.92722
142310.720316,52,65.941768
143237.525909,52,65.956621
142896.861588,52,65.972697
141600.113035,52,65.987749
142651.18442,52,66.004
142708.643854,52,66.019498
142445.422851,52,66.034753
142834.458362,52,66.051787
142355.844351,52,66.066673
142379.031686,52,66.081931
142561.308089,52,66.096574
143438.627218,52,66.111199
142171.304878,52,66.126377
141994.17826,52,66.141086
142914.084544,52,66.156369
142214.368951,52,66.170969
143321.437584,52,66.185544
142208.453361,52,66.201765
142531.077718,52,66.216389
142312.522253,52,66.231625
142522.854548,52,66.246253
142178.793341,52,66.261582
142268.041999,52,66.27728
142723.274116,52,66.292599
142638.08664,52,66.308893
143334.579534,52,66.324486
142643.99929,52,66.340621
142458.899415,52,66.356827
142885.777618,52,66.371475
142599.403881,52,66.386724
142617.997594,52,66.401537
142281.999194,52,66.416256
142826.79853,52,66.431489
142832.20341,52,66.446089
141968.079248,52,66.461444
142951.792537,52,66.476086
142878.314434,52,66.491638
142377.639008,52,66.506935
141765.428206,52,66.521496
141716.40793,52,66.536679
143783.746799,52,66.551881
141969.710802,52,66.567321
142429.198668,52,66.58335
142314.476196,52,66.598995
142984.435352,52,66.61517
142209.549373,52,66.631535
142637.153073,52,66.646948
142802.007395,52,66.662228
143275.051471,52,66.676817
141991.157821,52,66.691992
143222.702207,52,66.706611
142588.046903,52,66.721202
142495.92324,52,66.736394
142396.182211,52,66.750937
142050.214191,52,66.766094
141661.845898,52,66.782765
142564.405044,52,66.797509
142343.733878,52,66.812729
142728.880394,52,66.827365
143489.893741,52,66.843029
142146.408418,52,66.858395
141702.455537,52,66.873717
143109.149741,52,66.889769
142385.301523,52,66.905095
142408.682624,52,66.920975
142564.333675,52,66.937134
142989.187494,52,66.952094
142319.324423,52,66.967536
143432.280613,52,66.982068
142430.537227,52,66.99716
142419.395481,52,67.011692
142693.476797,52,67.026288
142317.6497,52,67.041665
143097.738142,52,67.056323
143426.754814,52,67.072384
142424.898412,52,67.087028
142466.84999,52,67.101621
142513.036222,52,67.11679
142815.155924,52,67.131676
142143.647134,52,67.14747
143311.936845,52,67.162668
142980.836332,52,67.178281
142811.793064,52,67.194224
142573.681123,52,67.209797
142257.380051,52,67.226512
142975.563016,52,67.241481
141884.23205,52,67.256358
143024.698943,52,67.271671
142931.306576,52,67.286415
142818.354713,52,67.301728
142805.307708,52,67.316496
142833.56291,52,67.331158
142467.486313,52,67.346529
141835.063245,52,67.362481
143006.25153,52,67.377771
142786.809811,52,67.392372
142599.110907,52,67.407016
142058.242896,52,67.422365
142284.979523,52,67.437693
142538.590401,52,67.453922
142184.130892,52,67.469296
143094.192364,52,67.484547
141734.126725,52,67.50045
142427.720016,52,67.516558
141825.095008,52,67.532688
143204.607573,52,67.547408
142397.058249,52,67.562183
142560.112006,52,67.577449
142970.63955,52,67.592025
142951.134984,52,67.607182
143296.5218,52,67.621807
141714.702399,52,67.636406
142061.651652,52,67.651596
142507.535129,52,67.667139
142745.274006,52,67.682324
142810.627278,52,67.696893
143646.660725,52,67.711413
142820.907371,52,67.727276
142971.840523,52,67.74261
141953.805252,52,67.758728
142710.075169,52,67.774104
141683.047792,52,67.789374
142685.675545,52,67.806625
142958.211478,52,67.821789
142140.975156,52,67.837424
142040.623179,52,67.852197
141484.50593,52,67.866789
141814.166532,52,67.882532
142003.899343,52,67.897186
142472.909235,52,67.91245
142053.77974,52,67.927053
142722.229604,52,67.941645
143307.829018,52,67.957853
142120.447793,52,67.972434
142758.44859,52,67.987651
141930.499948,52,68.002203
142718.218225,52,68.017247
142702.006509,52,68.033452
142497.513698,52,68.048822
141910.649773,52,68.064853
142539.337408,52,68.079859
142322.273824,52,68.095512
142869.276377,52,68.112447
143243.013896,52,68.127184
142064.485949,52,68.14242
142334.464878,52,68.157256
142849.876199,52,68.171922
142565.436841,52,68.18726
142558.42036,52,68.201898
143331.576015,52,68.217116
142937.851783,52,68.23174
141742.304701,52,68.247224
142460.826162,52,68.262376
141975.450079,52,68.276867
142482.434273,52,68.292097
143176.503113,52,68.306906
142231.497204,52,68.322362
141457.315423,52,68.338641
143132.848936,52,68.353903
142275.429004,52,68.369699
142376.187986,52,68.38492
142848.419286,52,68.401022
143311.912369,52,68.416752
142388.877571,52,68.431456
141934.746881,52,68.446691
142499.639584,52,68.461299
142340.613206,52,68.47591
142252.551878,52,68.491125
142910.854831,52,68.505687
142990.101861,52,68.521076
142185.803725,52,68.536638
142280.706763,52,68.551322
142715.110427,52,68.566488
142559.59625,52,68.58106
142847.597796,52,68.596234
141695.725533,52,68.611278
142177.446885,52,68.627091
142597.137144,52,68.64299
142982.057921,52,68.658297
142019.777802,52,68.674507
142455.345857,52,68.690674
142184.173466,52,68.706057
143033.854299,52,68.72146
142539.55475,52,68.73607
142570.3404,52,68.751243
143021.363811,52,68.765789
142000.670776,52,68.780351
141908.928815,52,68.79606
142652.667661,52,68.8107
142746.021795,52,68.825918
142876.745444,52,68.84167
142946.837466,52,68.856325
142096.549573,52,68.871645
142651.247258,52,68.886465
143021.668614,52,68.902783
141772.804247,52,68.918039
143087.017449,52,68.933648
142489.194262,52,68.949829
143233.357097,52,68.965059
141856.973358,52,68.981454
142784.443203,52,68.996593
141574.214505,52,69.011446
141673.058207,52,69.026741
142100.845342,52,69.041399
141958.858964,52,69.0566
142916.998889,52,69.071167
142836.175296,52,69.08587
142354.447403,52,69.101356
142371.833458,52,69.116107
142918.788753,52,69.13225
142564.187494,52,69.146868
143356.852196,52,69.161451
143025.029812,52,69.176632
142244.558157,52,69.191725
141992.894873,52,69.207821
142493.856737,52,69.223188
142076.664274,52,69.238345
142836.792316,52,69.253951
142038.461982,52,69.270204
141943.81951,52,69.286493
142502.827287,52,69.301298
142360.724048,52,69.315964
142096.807367,52,69.331149
142664.832499,52,69.34579
141883.66756,52,69.360994
142452.027447,52,69.375493
143087.674413,52,69.390003
143110.932018,52,69.405133
142563.578937,52,69.420701
142064.298832,52,69.435781
142726.019673,52,69.450306
142373.157459,52,69.464838
142378.506465,52,69.480427
142754.789712,52,69.496145
143053.717286,52,69.512197
141863.692781,52,69.52771
142298.057093,52,69.542966
142359.54073,52,69.559146
143422.481612,52,69.57546
142831.807732,52,69.590973
142689.035227,52,69.605677
142921.811445,52,69.620419
142605.519303,52,69.635625
142763.787737,52,69.65014
142251.915477,52,69.665418
141709.419532,52,69.680085
142812.44815,52,69.694694
142404.613877,52,69.710807
143015.994591,52,69.725401
141909.229197,52,69.740546
142272.113971,52,69.755216
142226.773767,52,69.769764
142352.402648,52,69.785436
142767.953151,52,69.800576
142925.940035,52,69.816449
142512.048393,52,69.83203
142937.899585,52,69.847435
142546.464867,52,69.864003
142546.338669,52,69.879352
141878.667759,52,69.894614
143541.394039,52,69.909823
142282.967816,52,69.924581
142581.291355,52,69.939771
142449.194622,52,69.954362
141950.881335,52,69.969601
143163.998411,52,69.984439
142615.270508,52,69.999198
142542.281697,52,70.015181
141722.317878,52,70.029698
143106.98458,52,70.044838
142429.258372,52,70.059317
143140.707561,52,70.074723
142240.184931,52,70.09083
142563.687037,52,70.106271
141908.679896,52,70.122371
142800.120655,52,70.137667
142841.412808,52,70.154472
142443.244094,52,70.17049
142286.166113,52,70.185081
142232.095677,52,70.20021
142897.809069,52,70.214969
143159.228594,52,70.229511
142816.105797,52,70.244637
141969.63109,52,70.259272
141580.925605,52,70.274576
143015.575975,52,70.289195
142678.298199,52,70.304756
142385.542496,52,70.319998
142461.087672,52,70.33461
142424.051838,52,70.349941
142558.833836,52,70.3653
142834.45296,52,70.380636
142435.7167,52,70.396684
142864.295159,52,70.412059
142807.953499,52,70.428268
142801.974811,52,70.444628
142947.385077,52,70.459941
142500.771367,52,70.475401
142532.544109,52,70.490036
143527.501751,52,70.505223
142900.075164,52,70.519822
142521.119323,52,70.534398
142404.892992,52,70.549604
142421.807035,52,70.564127
142089.54248,52,70.579415
142398.838716,52,70.594983
142200.156044,52,70.609537
142717.413175,52,70.62469
142747.816016,52,70.639199
142182.445934,52,70.654604
142387.295608,52,70.669923
143056.72291,52,70.685352
141825.544572,52,70.701057
141924.455081,52,70.716463
141691.321644,52,70.732695
142530.115275,52,70.749018
142361.360501,52,70.76402
142852.038957,52,70.779291
142516.235999,52,70.793881
142961.787602,52,70.809078
141932.560821,52,70.823649
142789.503072,52,70.838214
142242.358132,52,70.853426
143299.404215,52,70.868019
142577.664504,52,70.884225
142608.473205,52,70.898895
142545.968441,52,70.914078
142950.716871,52,70.929374
142157.426293,52,70.944266
142451.853312,52,70.960241
142917.642638,52,70.975674
142497.363464,52,70.991287
142417.224078,52,71.007102
142203.536305,52,71.022657
142347.514817,52,71.040957
142045.913449,52,71.056077
142926.023289,52,71.070743
142915.363621,52,71.086103
142459.319937,52,71.100775
142972.271126,52,71.116001
142369.828073,52,71.130619
142465.621387,52,71.14519
143161.537095,52,71.160337
143212.949797,52,71.175779
142950.069059,52,71.191036
143166.723567,52,71.20584
142714.196934,52,71.220464
142915.215969,52,71.235679
142018.865258,52,71.250651
143358.951802,52,71.266542
