#{"t_start": 1744923385.571989, "env_id": "None"}
r,l,t
15791.48,100,25.061039
13996.3675,100,25.084691
9791.727,100,25.10908
13752.273,100,25.133413
13996.033,100,25.155954
12768.364,100,25.178517
12551.601,100,25.26572
15545.309,100,25.289586
16134.6885,100,25.311852
19541.2595,100,25.335991
14859.3405,100,25.361505
23752.857,100,25.419459
7440.3425,100,25.447158
11679.2025,100,25.469517
14476.0285,100,25.49168
18065.6255,100,25.51581
17621.2835,100,25.53806
16996.804,100,25.560548
5679.841,100,25.583651
9561.373,100,25.607465
21115.712,100,25.630309
18184.998,100,25.654118
17732.2825,100,25.676979
16910.432,100,25.700057
13648.242,100,25.722184
18880.678,100,25.744257
13922.576,100,25.766061
17613.2125,100,25.789423
10939.2145,100,25.812324
24285.69,100,25.835747
15262.304,100,25.85868
10549.7405,100,25.882285
11928.0535,100,25.905323
6752.6305,100,25.92757
21029.54,100,25.949634
17352.1805,100,25.973016
15205.979,100,25.995244
16218.342,100,26.017518
16993.332,100,26.040207
12645.47,100,26.063356
19286.2605,100,26.086436
25239.917,100,26.109375
17449.9275,100,26.132762
10391.8175,100,26.156233
20504.5455,100,26.179077
22201.026,100,26.201716
21712.869,100,26.224054
14789.8045,100,26.247318
22936.828,100,26.26953
20723.0625,100,26.291735
12572.8715,100,26.313916
18253.2425,100,26.336665
18012.0975,100,26.359256
11674.4675,100,26.382755
16540.955,100,26.405491
23780.4065,100,26.429511
21073.3455,100,26.45231
14772.296,100,26.474935
17422.367,100,26.497329
23950.528,100,26.520663
18600.834,100,26.542933
13652.9325,100,26.565019
9370.24,100,26.587556
20362.976,100,26.610258
15799.7055,100,26.633457
20945.184,100,26.656995
11425.9225,100,26.68044
14926.8965,100,26.704248
15633.218,100,26.727384
18348.293,100,26.749819
12291.1345,100,26.772136
12889.1805,100,26.795473
20552.2125,100,26.817799
12285.366,100,26.840038
13224.25,100,26.862073
17180.759,100,26.885018
16641.674,100,26.907958
23232.3815,100,26.931137
19591.339,100,26.95424
12641.6895,100,26.977922
11727.5705,100,27.001951
14589.746,100,27.024717
14372.975,100,27.047264
11891.306,100,27.070272
19561.738,100,27.092448
15032.8885,100,27.114807
14074.56,100,27.136927
18254.2505,100,27.159533
22074.239,100,27.182272
22087.0715,100,27.205369
13074.1165,100,27.228567
13765.0765,100,27.252274
20767.628,100,27.27505
16580.726,100,27.297393
19300.237,100,27.319507
19927.654,100,27.342852
14231.351,100,27.364905
19076.9855,100,27.386964
12744.1905,100,27.408945
19988.2075,100,27.432148
17322.5365,100,27.454937
17331.495,100,27.478143
17032.01,100,27.501266
10370.182,100,27.524942
13447.858,100,27.54764
21613.3575,100,27.569873
19591.2135,100,27.591897
19943.4655,100,27.614779
12623.433,100,27.636773
18318.5695,100,27.658736
19473.162,100,27.680701
9674.0855,100,27.703817
19738.947,100,27.726782
15620.349,100,27.749535
11886.5265,100,27.772874
5440.8125,100,27.796619
17973.3525,100,27.819381
15699.2835,100,27.841932
7186.7045,100,27.864209
18857.0545,100,27.887236
11140.697,100,27.90939
13809.731,100,27.931504
18255.9215,100,27.953922
13139.211,100,27.976686
17902.823,100,27.999344
16799.1585,100,28.022634
14680.3285,100,28.045765
15327.191,100,28.069854
16833.606,100,28.092752
10058.212,100,28.115301
14596.376,100,28.137523
21585.144,100,28.160586
18229.759,100,28.18288
18453.6695,100,28.205143
15777.192,100,28.227276
22333.918,100,28.250297
14578.943,100,28.273257
18470.6295,100,28.296292
9225.3835,100,28.319533
11497.9315,100,28.343332
19022.273,100,28.366237
14388.8045,100,28.388694
13497.0535,100,28.410822
19246.5275,100,28.433857
18896.058,100,28.456247
14290.6335,100,28.478955
15614.855,100,28.50122
14028.736,100,28.524557
17317.0395,100,28.547617
14492.301,100,28.570642
20075.4295,100,28.593625
18428.243,100,28.617721
15153.1095,100,28.640629
21219.1655,100,28.6629
13875.8795,100,28.685181
16209.147,100,28.708328
18268.4265,100,28.730459
12033.988,100,28.75255
13765.385,100,28.774608
20615.6325,100,28.79755
24400.1325,100,28.820588
14069.999,100,28.843525
16935.3805,100,28.866453
7487.0185,100,28.890361
22373.265,100,28.913126
14366.527,100,28.935613
7226.3615,100,28.957704
7285.3905,100,28.980686
7475.79,100,29.002837
15815.1015,100,29.024838
24563.767,100,29.047128
16011.5255,100,29.070866
18010.116,100,29.09437
10754.259,100,29.117218
17478.4285,100,29.140471
21113.579,100,29.164465
19554.7545,100,29.187516
19252.5525,100,29.209887
10984.2095,100,29.232002
11602.632,100,29.25506
23489.12,100,29.277333
16817.641,100,29.29949
15036.205,100,29.321614
9659.055,100,29.344574
18481.8215,100,29.367766
21073.0455,100,29.391211
15649.7605,100,29.414516
18662.2845,100,29.438177
15891.3215,100,29.460656
17106.9875,100,29.483094
9047.9125,100,29.505472
9598.2015,100,29.528506
16660.6845,100,29.550887
16190.6295,100,29.573225
15188.2625,100,29.59541
23005.523,100,29.618882
14368.7655,100,29.642374
17618.642,100,29.665757
15198.266,100,29.689231
15377.796,100,29.713016
13110.385,100,29.735871
19069.118,100,29.758116
13772.7145,100,29.780402
22432.949,100,29.803571
12129.474,100,29.825465
15170.837,100,29.847925
18697.981,100,29.870133
15228.3185,100,29.893286
21340.384,100,29.916291
12781.6635,100,29.939131
16060.7735,100,29.962256
20574.6725,100,29.986048
16387.771,100,30.008744
17340.2175,100,30.031253
9503.58,100,30.053715
14671.9055,100,30.077168
17067.9855,100,30.09977
11023.7955,100,30.122174
17034.9245,100,30.144106
16131.7245,100,30.167131
14609.6635,100,30.190012
17525.293,100,30.213453
19246.5825,100,30.236712
10127.086,100,30.260601
15737.474,100,30.283375
16330.0715,100,30.305987
18934.0185,100,30.32848
19627.146,100,30.351545
14357.4005,100,30.37377
10583.568,100,30.396002
18445.0275,100,30.418165
15897.91,100,30.44096
16590.408,100,30.464102
12920.8205,100,30.48757
13605.5115,100,30.51071
15012.6405,100,30.534734
15125.713,100,30.557946
19006.466,100,30.580199
8832.7675,100,30.602374
13140.3935,100,30.625224
18739.971,100,30.647357
9603.359,100,30.66952
17300.1295,100,30.69177
12137.601,100,30.714524
12982.1255,100,30.736854
10541.0545,100,30.76045
13325.977,100,30.783659
16218.657,100,30.807479
13187.038,100,30.83063
10822.15,100,30.853031
7439.778,100,30.875262
6635.0245,100,30.898253
11896.891,100,30.92048
20265.033,100,30.942811
8708.38,100,30.965021
16650.843,100,30.987791
24101.303,100,31.010757
8265.5995,100,31.033831
17963.068,100,31.057104
18941.7735,100,31.080964
13897.574,100,31.104113
13642.5535,100,31.126445
18341.2875,100,31.148711
20070.415,100,31.17152
9537.6245,100,31.193675
17387.0925,100,31.216059
6929.4945,100,31.238037
15563.7915,100,31.26077
19053.384,100,31.283772
13206.2325,100,31.30675
12253.107,100,31.329864
17960.2005,100,31.35362
16311.9165,100,31.376584
23444.295,100,31.398704
21523.128,100,31.420803
14220.737,100,31.444131
18810.156,100,31.466251
18571.3515,100,31.488433
10334.6205,100,31.510627
19649.6325,100,31.533427
14722.229,100,31.556355
20417.28,100,31.579363
14831.0725,100,31.602588
20164.221,100,31.626595
15656.791,100,31.649626
19638.282,100,31.672058
19396.1755,100,31.694203
19819.7835,100,31.717489
10404.8555,100,31.739709
15872.3635,100,31.762027
19395.2725,100,31.784062
24756.3075,100,31.807488
16620.682,100,31.830565
21699.285,100,31.853582
30322.2575,100,31.876294
12760.189,100,31.900187
9618.5675,100,31.923005
13429.841,100,31.945318
21248.778,100,31.967502
20031.379,100,31.990524
11516.4425,100,32.012869
13215.544,100,32.035198
7452.4265,100,32.057525
24582.0655,100,32.080543
17370.502,100,32.103571
12473.5145,100,32.129427
15791.916,100,32.152463
17564.481,100,32.176586
17994.559,100,32.199749
15009.535,100,32.222402
13466.9245,100,32.244587
21549.24,100,32.267674
26282.1035,100,32.289639
15685.28,100,32.311854
17194.6105,100,32.33385
19956.4405,100,32.35698
17165.6095,100,32.379834
12999.4005,100,32.402871
15660.827,100,32.425911
11817.2785,100,32.450262
11852.3135,100,32.473376
14965.337,100,32.495953
21363.391,100,32.51836
18658.423,100,32.541489
15635.486,100,32.56368
17762.1085,100,32.586373
14334.314,100,32.608759
7916.329,100,32.631786
17261.5865,100,32.654707
15982.974,100,32.677963
23156.9705,100,32.701327
11188.798,100,32.725491
16898.841,100,32.748617
14661.5055,100,32.771273
20800.576,100,32.793566
13643.678,100,32.816892
15983.864,100,32.839127
14061.413,100,32.861392
15983.6675,100,32.883595
20892.001,100,32.906702
8857.9655,100,32.92931
17128.9625,100,32.95251
15314.209,100,32.975349
18399.487,100,32.999344
20190.7415,100,33.022449
21308.314,100,33.044885
16573.4515,100,33.067102
12725.9645,100,33.09032
16248.391,100,33.112841
8327.093,100,33.135271
14783.19,100,33.15751
16183.3925,100,33.180583
10182.868,100,33.203639
19917.836,100,33.226669
19065.2145,100,33.249792
19828.493,100,33.274321
9221.442,100,33.297444
15520.7075,100,33.319795
11112.409,100,33.342095
14691.9,100,33.367048
11289.71,100,33.389941
18404.009,100,33.413273
20297.2775,100,33.436206
14323.0385,100,33.471036
16083.3735,100,33.49614
15930.835,100,33.521308
17172.18,100,33.545548
11179.8695,100,33.56976
12319.8635,100,33.592464
28688.074,100,33.614772
10873.0095,100,33.636843
19878.5525,100,33.659727
20101.951,100,33.681895
22301.0915,100,33.703895
20207.9845,100,33.726113
20801.819,100,33.7496
12897.9035,100,33.773251
18807.441,100,33.797819
20696.7965,100,33.822202
13847.073,100,33.846323
13887.9965,100,33.869295
15402.898,100,33.892767
22529.123,100,33.915874
23358.89,100,33.938959
16842.5915,100,33.961288
11804.6,100,33.983915
12942.395,100,34.006347
14684.502,100,34.029614
14806.2225,100,34.053269
9101.8765,100,34.076956
6770.5015,100,34.100158
6687.848,100,34.124373
17088.678,100,34.147376
16025.2275,100,34.169736
21516.6635,100,34.192158
17425.2525,100,34.215667
13492.0315,100,34.237924
22338.625,100,34.260097
14546.8195,100,34.282317
18122.6645,100,34.305322
15876.094,100,34.328718
16668.919,100,34.351876
19410.1065,100,34.375099
15202.224,100,34.398802
16054.1735,100,34.421891
24780.923,100,34.444674
14275.3955,100,34.466982
19362.228,100,34.49006
17357.1305,100,34.512204
18538.8355,100,34.534275
18038.6465,100,34.556452
23808.64,100,34.579724
15459.5585,100,34.602607
18248.6545,100,34.625643
19669.05,100,34.648924
15737.9245,100,34.673005
23662.385,100,34.696092
14927.167,100,34.718409
15308.502,100,34.740647
16081.44,100,34.763862
13344.437,100,34.786136
11961.5025,100,34.808245
14465.608,100,34.830464
21991.975,100,34.853134
20611.965,100,34.876046
16394.2605,100,34.899021
26301.396,100,34.922072
16676.631,100,34.945487
15222.638,100,34.968668
16207.8945,100,34.99104
16116.0985,100,35.013251
20239.389,100,35.036517
17446.483,100,35.058659
14837.2,100,35.081144
17739.712,100,35.103265
17651.112,100,35.126452
18512.8935,100,35.149176
16911.5225,100,35.172665
20802.644,100,35.196151
18103.0695,100,35.220476
17625.512,100,35.24361
16856.951,100,35.265879
17658.3935,100,35.28801
15459.082,100,35.311366
11796.272,100,35.333692
19580.277,100,35.356177
14214.4435,100,35.378466
17788.989,100,35.401567
19930.427,100,35.425054
15348.184,100,35.448057
17350.509,100,35.470958
25278.5895,100,35.495146
12755.2515,100,35.517955
10761.4645,100,35.540444
16764.7155,100,35.562847
20430.2925,100,35.586358
18404.37,100,35.608559
12575.013,100,35.630679
19173.0395,100,35.652862
20293.4615,100,35.675905
20056.5095,100,35.699219
14435.2225,100,35.722503
16725.9365,100,35.745783
17555.521,100,35.769965
23671.1795,100,35.792825
14546.0325,100,35.815529
20419.097,100,35.837788
22923.984,100,35.860935
23221.1585,100,35.883031
11401.1505,100,35.905363
17465.0085,100,35.927822
18577.1805,100,35.951052
12562.098,100,35.97603
16826.3795,100,35.999781
16101.948,100,36.023842
15926.5455,100,36.048073
12237.403,100,36.070498
15936.862,100,36.092713
16844.349,100,36.115023
20520.409,100,36.138207
13231.434,100,36.160257
20213.9975,100,36.182821
14120.7145,100,36.205026
18167.148,100,36.228143
14810.049,100,36.251678
15771.8585,100,36.275004
20182.973,100,36.298478
19199.399,100,36.322487
15342.211,100,36.345541
18177.128,100,36.367906
12948.027,100,36.390244
16933.441,100,36.41358
12557.975,100,36.436011
21056.8655,100,36.458076
12766.059,100,36.480177
15916.552,100,36.503837
14702.1255,100,36.526947
16717.2935,100,36.550095
24167.65,100,36.572946
16320.5375,100,36.597041
16795.2845,100,36.619855
16229.5325,100,36.642503
16064.0365,100,36.664797
16392.0345,100,36.687918
19261.9105,100,36.710106
17668.25,100,36.732345
15024.0235,100,36.754595
15382.192,100,36.777476
18993.721,100,36.800405
13478.367,100,36.823329
20795.9625,100,36.846831
20254.691,100,36.870991
17256.6025,100,36.893827
13102.099,100,36.91609
10867.8485,100,36.938752
16984.481,100,36.961935
22431.2165,100,36.984058
12246.3965,100,37.006157
14687.531,100,37.02829
13798.342,100,37.05105
20463.035,100,37.073913
17571.715,100,37.097216
13663.07,100,37.120058
20386.337,100,37.144
21011.599,100,37.167252
16058.373,100,37.190426
13840.3955,100,37.21272
15106.566,100,37.235758
20423.5515,100,37.257848
17247.1375,100,37.279889
19941.5965,100,37.301878
15793.045,100,37.324866
20350.1915,100,37.34798
19424.408,100,37.371579
21235.399,100,37.394724
15991.868,100,37.419147
21844.2965,100,37.442138
21108.2055,100,37.464683
17458.0195,100,37.486893
17916.5245,100,37.50991
15042.4345,100,37.532044
19623.189,100,37.553957
19610.04,100,37.57614
22636.83,100,37.599431
19673.4705,100,37.62223
23148.4915,100,37.645605
21382.367,100,37.668851
14247.3165,100,37.692298
20205.1235,100,37.715274
17635.482,100,37.737843
19622.425,100,37.760173
24934.0615,100,37.784913
24461.3805,100,37.807369
15837.669,100,37.829666
18981.9925,100,37.852142
13293.28,100,37.875395
16249.147,100,37.898775
11886.0815,100,37.922116
19755.7985,100,37.945257
14926.7675,100,37.969208
17994.036,100,37.99188
19888.5195,100,38.014613
20598.2045,100,38.037106
16345.2245,100,38.060002
17718.876,100,38.082392
23959.2195,100,38.104796
27461.368,100,38.127099
16765.8495,100,38.150032
14146.6445,100,38.1729
17306.956,100,38.196183
19887.609,100,38.219893
16799.7825,100,38.24421
20355.912,100,38.267012
18282.021,100,38.289396
15204.7175,100,38.311682
16334.832,100,38.335155
17142.364,100,38.357372
17820.025,100,38.379541
18103.44,100,38.401808
13909.0145,100,38.424917
20658.3815,100,38.447879
15902.3025,100,38.471331
12969.2195,100,38.494486
22548.7865,100,38.518696
13412.223,100,38.541627
18790.555,100,38.564333
18933.1425,100,38.58688
10155.919,100,38.610095
16034.656,100,38.632662
17324.6475,100,38.655004
20330.1365,100,38.677415
21079.6965,100,38.700458
21487.8665,100,38.723681
19041.203,100,38.746693
11177.81,100,38.770323
13374.875,100,38.794854
6730.1445,100,38.817366
19399.463,100,38.839864
15075.719,100,38.862382
21041.2425,100,38.88525
20047.084,100,38.907274
22038.2415,100,38.929508
18545.9745,100,38.951664
18430.121,100,38.974553
17077.941,100,38.997629
13678.905,100,39.021337
18036.0705,100,39.044301
12966.92,100,39.068249
22283.582,100,39.091475
21177.9555,100,39.113774
11489.529,100,39.1359
22117.9685,100,39.158984
21463.2605,100,39.181159
20888.3085,100,39.203175
21865.9555,100,39.225901
15283.887,100,39.249006
14729.9255,100,39.272056
23417.303,100,39.295214
16142.6815,100,39.318544
20537.1565,100,39.342172
22661.1195,100,39.365356
17178.173,100,39.387837
16240.873,100,39.410031
14371.3205,100,39.433518
13935.1395,100,39.456004
13832.593,100,39.478799
20233.135,100,39.501072
16361.7465,100,39.523856
21765.152,100,39.547124
10419.555,100,39.569821
15823.9785,100,39.593217
17665.4905,100,39.617348
14823.8775,100,39.640175
21014.451,100,39.662679
16649.063,100,39.685021
15516.4285,100,39.708178
13177.1185,100,39.730435
11707.2505,100,39.752737
14094.6435,100,39.774919
16233.4135,100,39.79775
18435.623,100,39.820861
14734.6005,100,39.844154
16047.24,100,39.866913
18869.7825,100,39.8909
16741.9785,100,39.913621
21748.491,100,39.936067
14348.4155,100,39.958289
23563.465,100,39.981474
19333.0695,100,40.003641
16083.924,100,40.025803
14974.453,100,40.047913
16364.748,100,40.070961
18376.414,100,40.094527
18296.4865,100,40.117628
19971.132,100,40.141016
22563.7865,100,40.16494
14395.148,100,40.187628
16299.139,100,40.209879
19656.632,100,40.232564
19920.6975,100,40.255366
15552.9095,100,40.277478
15678.624,100,40.299651
17253.701,100,40.321891
18458.2025,100,40.345306
19033.233,100,40.368316
15998.4545,100,40.391893
19218.0425,100,40.414968
17540.9415,100,40.43951
14252.5255,100,40.46214
13841.132,100,40.484627
22340.3035,100,40.5068
22003.7335,100,40.52999
17644.359,100,40.552057
26580.3395,100,40.574367
18115.3575,100,40.596807
18622.9095,100,40.620417
14964.7425,100,40.65704
23564.134,100,40.681279
19235.3095,100,40.707257
23665.249,100,40.732021
21669.861,100,40.754796
18273.263,100,40.777164
21005.43,100,40.79983
17583.0375,100,40.823341
25824.0045,100,40.846102
21875.9575,100,40.86925
23147.6455,100,40.892233
10570.579,100,40.915011
14727.543,100,40.93911
23062.9225,100,40.962854
16917.0895,100,40.985799
22074.772,100,41.010285
22505.7055,100,41.033107
18524.055,100,41.055247
19152.6465,100,41.077323
17038.339,100,41.100461
21830.883,100,41.122717
19252.868,100,41.145133
17459.725,100,41.167431
14524.619,100,41.190317
8027.777,100,41.213387
10619.668,100,41.236943
21941.291,100,41.26062
18196.1125,100,41.284814
17125.938,100,41.30768
12005.292,100,41.330238
19005.3815,100,41.352567
13604.196,100,41.375335
18893.127,100,41.397996
17550.569,100,41.420028
11353.5285,100,41.442223
18925.1855,100,41.465641
27930.8365,100,41.488714
17174.325,100,41.512201
19090.294,100,41.53536
16640.336,100,41.55936
17184.1485,100,41.582149
19298.2435,100,41.604613
5560.3685,100,41.626778
17149.973,100,41.650354
18625.8985,100,41.672517
18273.538,100,41.694759
12989.19,100,41.71698
12937.501,100,41.739943
16820.989,100,41.763063
15147.844,100,41.786631
20627.9125,100,41.809844
19131.832,100,41.833742
16203.0275,100,41.856888
7702.83,100,41.879394
16114.599,100,41.901763
11444.5975,100,41.9247
13980.788,100,41.947045
13215.1395,100,41.969187
19873.9715,100,41.991362
14166.308,100,42.014569
16896.627,100,42.037407
14881.0665,100,42.060502
24647.654,100,42.084075
19670.513,100,42.107978
17568.728,100,42.130964
20086.973,100,42.15331
19135.409,100,42.175628
14081.1175,100,42.198841
15391.608,100,42.221205
15662.997,100,42.243893
15953.4095,100,42.266766
21414.2835,100,42.289718
13441.2755,100,42.313006
23640.457,100,42.335917
19720.192,100,42.359083
10572.6435,100,42.383253
21271.35,100,42.405855
15263.94,100,42.428115
16283.7125,100,42.45032
19656.359,100,42.473786
23543.2875,100,42.496176
17059.6905,100,42.518137
11862.059,100,42.54034
14843.076,100,42.563338
19469.3095,100,42.586529
13870.5475,100,42.609207
18035.878,100,42.632336
17925.8895,100,42.656205
16227.3215,100,42.679364
20494.5515,100,42.702069
18363.354,100,42.724388
13554.3145,100,42.747886
8447.919,100,42.770267
12303.658,100,42.792451
8313.407,100,42.81466
18353.1965,100,42.837725
20353.5255,100,42.860973
16611.4785,100,42.884274
11916.144,100,42.907602
17078.214,100,42.931446
19034.287,100,42.954179
23598.6735,100,42.976602
20338.901,100,42.998822
20240.4355,100,43.022037
19932.187,100,43.044303
19983.6835,100,43.066429
17149.1385,100,43.088676
18092.0895,100,43.111792
16167.0845,100,43.135034
18809.774,100,43.158691
18856.553,100,43.181953
18108.6965,100,43.205972
14255.801,100,43.229064
19589.9975,100,43.251443
20570.104,100,43.274211
17687.3315,100,43.297226
9770.5915,100,43.319316
17938.06,100,43.341418
16563.0305,100,43.363609
16695.871,100,43.386761
14674.261,100,43.409795
13385.2025,100,43.433087
14774.2695,100,43.456442
15952.587,100,43.480349
16534.373,100,43.503427
14192.75,100,43.525806
14686.533,100,43.548114
10785.1305,100,43.57106
18781.261,100,43.593262
14011.0115,100,43.615832
13950.87,100,43.637983
17312.4195,100,43.66107
19101.157,100,43.684172
17748.5535,100,43.707379
19070.025,100,43.730846
20436.0235,100,43.754849
17145.9705,100,43.777789
14530.448,100,43.800065
20401.5835,100,43.82213
19336.472,100,43.845574
14327.6545,100,43.867955
24435.5125,100,43.890244
12824.9635,100,43.912467
11716.2875,100,43.935713
14088.96,100,43.958868
14180.241,100,43.982237
15533.0145,100,44.004917
11587.24,100,44.028846
16976.576,100,44.05168
9372.1625,100,44.074094
13927.387,100,44.096263
16087.6605,100,44.120075
21400.3205,100,44.14256
18315.3235,100,44.16499
16078.6,100,44.187292
17591.9595,100,44.210306
25816.693,100,44.233424
19777.4085,100,44.256854
22464.202,100,44.280321
14996.6465,100,44.304428
13518.621,100,44.327442
17512.21,100,44.350008
15044.285,100,44.372419
26288.9465,100,44.39555
18729.6515,100,44.417643
21247.134,100,44.439943
10437.4695,100,44.462171
25104.405,100,44.485287
17515.649,100,44.508254
16486.4035,100,44.531956
17471.6905,100,44.555047
18628.4435,100,44.578657
12457.47,100,44.601574
19174.0755,100,44.624511
16699.549,100,44.647113
16640.865,100,44.670184
24174.791,100,44.692492
18542.1775,100,44.714669
13990.2555,100,44.73676
10266.759,100,44.76004
22583.38,100,44.783116
10912.399,100,44.806598
15587.7445,100,44.829334
23764.864,100,44.853491
10575.8585,100,44.876624
12714.4435,100,44.899108
23333.4535,100,44.921474
23751.0965,100,44.944608
23874.5645,100,44.966922
12871.0745,100,44.98937
20361.839,100,45.011611
17032.8015,100,45.034922
23973.749,100,45.057997
17609.015,100,45.081569
18790.514,100,45.10518
11920.203,100,45.129177
13666.8385,100,45.151944
17321.463,100,45.174131
20134.0085,100,45.196272
23103.891,100,45.219866
15589.807,100,45.24219
17835.7785,100,45.264579
11024.56,100,45.287153
17558.8645,100,45.310339
12734.4645,100,45.333088
19579.378,100,45.356367
17962.1825,100,45.379675
21840.3735,100,45.403714
23394.887,100,45.42673
10975.9325,100,45.449505
14627.987,100,45.471906
5504.5145,100,45.494979
8230.267,100,45.517169
16962.243,100,45.539335
12818.84,100,45.561441
14885.8795,100,45.584805
15624.2605,100,45.607626
15962.4145,100,45.631037
19238.3855,100,45.654082
13013.4795,100,45.678311
13495.157,100,45.701229
9159.3345,100,45.723644
15390.6635,100,45.745742
15360.565,100,45.768635
18981.342,100,45.790962
20728.6715,100,45.813388
17613.078,100,45.835709
11802.6615,100,45.858695
14850.9735,100,45.881788
13723.1735,100,45.905424
16993.086,100,45.928482
14201.2045,100,45.952706
12883.876,100,45.975638
14681.087,100,45.998348
20455.62,100,46.020687
11775.544,100,46.043739
14288.808,100,46.06619
22808.565,100,46.088503
19285.6805,100,46.110686
19435.0025,100,46.133535
15516.8175,100,46.156652
12722.598,100,46.179886
22294.8105,100,46.202809
16654.552,100,46.226669
15786.9915,100,46.249918
10627.9845,100,46.272467
19639.359,100,46.294914
8029.102,100,46.318154
9147.88,100,46.340282
12459.315,100,46.362725
19991.355,100,46.384824
22345.499,100,46.407852
10975.906,100,46.43119
18229.5415,100,46.454041
14900.9075,100,46.477513
11273.293,100,46.500872
7775.172,100,46.523882
18959.8245,100,46.546329
19694.67,100,46.568677
20091.913,100,46.592202
20077.6485,100,46.614525
18150.097,100,46.637049
13109.448,100,46.659297
17666.5475,100,46.682562
10483.9665,100,46.705584
20331.7185,100,46.728537
17514.4175,100,46.751907
19533.661,100,46.775648
16408.184,100,46.798519
14301.3165,100,46.821326
11932.488,100,46.843651
12597.4895,100,46.866782
16153.954,100,46.889069
19492.1375,100,46.911432
18567.212,100,46.933777
17296.854,100,46.956937
13526.8155,100,46.9799
17388.1205,100,47.003267
14943.128,100,47.026878
23406.8095,100,47.050807
13766.094,100,47.074014
19586.037,100,47.096575
18452.6995,100,47.118823
16113.277,100,47.141966
16439.511,100,47.164042
12993.29,100,47.192628
13278.413,100,47.215059
15439.9245,100,47.238505
17748.636,100,47.261743
18573.2175,100,47.285225
12710.9505,100,47.308459
21649.5025,100,47.332481
2998.6825,100,47.355014
12621.9005,100,47.377442
18461.016,100,47.399751
15610.7265,100,47.422643
11247.847,100,47.444859
11672.479,100,47.467093
17662.7765,100,47.489252
17540.3535,100,47.512565
15184.6625,100,47.535679
15752.123,100,47.558849
9563.324,100,47.582707
12730.6305,100,47.60686
13160.734,100,47.630001
17859.9315,100,47.652556
15275.041,100,47.674952
16167.1605,100,47.69815
22988.6555,100,47.720248
17010.6115,100,47.742921
11408.298,100,47.765067
12663.1805,100,47.788104
16826.896,100,47.810979
9587.2895,100,47.834229
14924.141,100,47.857669
15158.2815,100,47.881976
10705.4005,100,47.905619
17072.1305,100,47.928968
15457.603,100,47.952669
14036.2275,100,47.976876
23421.506,100,48.000132
20124.265,100,48.0231
20558.583,100,48.046153
21736.2295,100,48.070122
9362.1365,100,48.093355
12889.6275,100,48.116873
16327.9205,100,48.14037
11184.448,100,48.164009
16090.1045,100,48.18693
17026.315,100,48.209631
20370.5565,100,48.232678
16348.627,100,48.256236
8213.785,100,48.279075
19482.3055,100,48.301893
18093.3275,100,48.326253
17544.921,100,48.35097
22098.26,100,48.374506
16786.81,100,48.398417
17163.0835,100,48.4223
21551.214,100,48.446653
20290.649,100,48.469411
17644.9835,100,48.491661
14411.0055,100,48.513828
18626.843,100,48.537098
15864.0915,100,48.559452
18302.1185,100,48.581821
11936.937,100,48.604104
14197.833,100,48.627485
14535.688,100,48.650798
23088.0865,100,48.674652
18774.3815,100,48.69829
24117.7285,100,48.722136
12668.235,100,48.745012
18639.547,100,48.767669
25396.136,100,48.790049
16223.081,100,48.813235
18162.5625,100,48.835701
22944.22,100,48.858442
18740.1,100,48.881029
23387.329,100,48.904423
19404.7985,100,48.928051
22656.27,100,48.951023
16589.923,100,48.974397
19730.4205,100,48.998848
24297.3545,100,49.021781
20833.6405,100,49.044362
15834.916,100,49.066558
17054.198,100,49.089587
16913.3735,100,49.111817
19628.894,100,49.134335
18955.0225,100,49.156865
15187.95,100,49.179853
18891.4535,100,49.202655
12739.936,100,49.226259
20605.408,100,49.249914
10775.802,100,49.273922
12692.4615,100,49.296737
14531.8515,100,49.319112
12119.054,100,49.341888
16529.637,100,49.365451
22207.913,100,49.387843
18921.0925,100,49.410284
10634.267,100,49.442666
20788.0475,100,49.472841
20456.495,100,49.502334
18002.1295,100,49.529244
19620.6755,100,49.55736
14830.3235,100,49.581238
12595.6595,100,49.604161
13830.21,100,49.627291
15329.349,100,49.650296
11487.276,100,49.67346
19017.0105,100,49.695768
13420.8505,100,49.717956
11305.6535,100,49.741199
19127.15,100,49.766881
13363.8015,100,49.794272
20125.095,100,49.818918
13479.737,100,49.843115
18168.579,100,49.867909
18332.8435,100,49.890953
14547.5815,100,49.913333
18366.437,100,49.937019
17015.4275,100,49.96138
11330.9695,100,49.985174
16807.55,100,50.008676
11191.7225,100,50.031721
11597.146,100,50.057032
14240.807,100,50.084902
11854.1865,100,50.111904
6239.2315,100,50.139389
16548.343,100,50.164977
14903.0565,100,50.188426
19757.04,100,50.211234
15523.728,100,50.234753
9696.3835,100,50.258153
19826.0175,100,50.281939
15516.6645,100,50.305793
11970.087,100,50.329517
22797.242,100,50.355249
16422.837,100,50.379526
14360.875,100,50.40336
23337.6005,100,50.427157
19942.138,100,50.45121
18624.1175,100,50.474173
21802.662,100,50.496411
14432.3135,100,50.518709
12894.1785,100,50.541942
18937.476,100,50.56433
12815.334,100,50.586753
19257.6295,100,50.608944
18070.961,100,50.632078
19797.2815,100,50.655353
13513.77,100,50.678294
14430.6175,100,50.701655
16688.991,100,50.725653
17415.207,100,50.74833
18339.671,100,50.770457
14957.6,100,50.792462
23091.6835,100,50.815956
17100.795,100,50.838564
16964.2455,100,50.860782
