#{"t_start": 1745774387.514453, "env_id": "None"}
r,l,t
182421.311241,50,243.094575
183514.153975,50,243.106707
176650.222155,50,243.117726
181812.787808,50,243.129273
174507.688693,50,243.140252
179645.064481,50,243.152204
171143.485163,50,243.163109
175426.053332,50,243.174568
175292.232275,50,243.185608
170457.187478,50,243.197689
185994.400089,50,243.209052
182487.977657,50,243.220983
183498.128822,50,243.232412
186979.400655,50,243.24492
186989.745492,50,243.256508
191192.592236,50,243.268514
190648.698997,50,243.28005
181413.946448,50,243.292369
191462.948028,50,243.304036
184541.064908,50,243.315866
190331.377178,50,243.326951
186788.032381,50,243.338938
190671.595504,50,243.349947
187032.936054,50,243.361472
180877.774965,50,243.372566
187130.458206,50,243.384624
185895.111549,50,243.395727
178681.539499,50,243.40713
185309.252441,50,243.418117
187370.799895,50,243.430162
185159.859743,50,243.441279
171324.216132,50,243.453067
181185.69195,50,243.464529
176178.151158,50,243.47674
176794.863327,50,243.488177
183067.331619,50,243.500201
190313.956722,50,243.511826
179843.9581,50,243.524337
181802.244639,50,243.535847
175122.464761,50,243.547756
178340.606693,50,243.559018
175893.244321,50,243.570798
171675.13272,50,243.581815
176905.384356,50,243.593295
183916.755856,50,243.604324
159379.929808,50,243.616425
151867.459494,50,243.628593
181805.827118,50,243.640171
181174.057038,50,243.651883
175487.635366,50,243.664531
181110.538073,50,243.676554
186935.132871,50,243.689271
186933.99788,50,243.701375
181943.344537,50,243.715485
180178.453926,50,243.728445
180825.599346,50,243.74217
181788.873059,50,243.754688
184323.060133,50,243.768771
182020.304768,50,243.781502
186710.574561,50,243.79399
168274.272652,50,243.80603
177247.404639,50,243.81898
178710.802997,50,243.831034
178749.026279,50,243.843226
184280.481151,50,243.854822
